Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4869883,Unit 1208 - 10 Sunny Glenway Gl,Flemingdon Park - Toronto,Condo Apt,399900.0,387454.0,2020-08-30,2,1,1, 948,596.0,"water,hydro,heat",-,2020-08-13,2020-08-30,1900.0,3.45%,Donmills & Eglinton,Apartment,W,"Great Location Well Maintained, Upgraded 2 Bedroom And 1 Washroom, Kitchen With Quartz Counters Washroom With Granite Counter Top, Stainless Steel Appliances,South West View Of Don Valley Parkway And Overlea. Lots Of Sunlight. Condo Fees Includes All Heat, Hydro, Water And Cable Tv And Common Elements Indoor Pool Gym . Close To Transit, Ontario Science Centre And Aga Khan Museum, Shops At Donmills, Next To Don Valley Parkway, Lrt Minutes To Downtown Toronto
S/S Frigidaire Fridge And D/W Quite S/S Mytag Stove 1 Window A/C 3 Fans 1 Exclusive Parking And 1 Exclusive Locker, Elf"
C4903471,Unit 701 - 60 Pavane Link Way,Flemingdon Park - Toronto,Condo Apt,449900.0,498107.0,2020-09-11,3,2,1, 1400,722.0,"water,hydro,heat",-,2020-09-09,2020-09-11,2558.0,3.82%,Don Mills & Eglinton,Apartment,NE,"You Will Not Find Better Value For A 3 Bed 1.5 Bath Condo Unit With Over 1200 Sq Ft Of Space In Toronto. Unit Is Facing Onto The Park On The Desirable North East Exposure. Large Principle Rooms, Recently Renovated Kitchen With Newer Appliances. Large Pantry. Plenty Of Storage. Master Bedroom Features A Walkin Closet & Ensuite. Very Well Maintained Building. Premium Parking Spot Size And Location.
Fridge, Stove, Dishwasher, Washer, Dryer."
C4879658,Unit 612 - 5 Shady Gfwy,Flemingdon Park - Toronto,Condo Apt,529900.0,543402.0,2020-09-09,3,2,1, 1421,720.0,"water,hydro,heat",-,2020-08-20,2020-09-09,2463.0,3.3%,Eglinton & Wynford,Apartment,SE,"Bright And Spacious 3 Bedroom Suite. Combined Living Room And Dining Room With Walk Out To Balcony. Open Concept Eat In Kitchen With New Stainless Steel Appliances And Granite Counter Top. Large Walk In Pantry With Stand-Alone Washer And Dryer. Master Bedroom With Walk In Closet And Ensuite Bathroom. Well Maintained Building With Great Amenities. Ttc At Doorstep. 5 Minutes To Dvp. 24 Hour Security
Stainless Steel Fridge Stove Dishwasher And Microwave. Washer And Dryer. All Light Fixtures.Underground Parking And Locker. Close To All Amenities Including Costco. Walking Distance To Parks. Rogers Cables Boxes Included In Maintenance Fee."
C4885607,Unit 814 - 60 Pavane Link Way,Flemingdon Park - Toronto,Condo Apt,500000.0,519046.0,2020-09-05,3,2,1, 1409,722.0,"water,hydro,heat",-,2020-08-23,2020-09-05,2558.0,3.63%,Don Mills & Eglinton,Apartment,NE,"Beautiful Spacious 3 Bedroom And 2 Washrooms. Very Clean And Kept Unit, Recently Renovated. Unit Comes With Underground Parking And Locker, Condo Fees Covers All Utilities. Ravine And Skyline Views. Excellent And High Demand Location, Minutes From Downtown Toronto, Dvp, Shopping And Parks.Stable, Well-Established Condo Complex. Newly Renovated Laundry Room With Front Loading Washers/Dryers. Ens Lndry Not In Unit But Owner Willing To Negotiate To Install.
S/S Double Door Ice-Maker Fridge, S/S Stove, S/S Dishwasher, S/S Microwave. All Elf's. Large Storage Room, Can Be Used As Office Or Den.Entire Unit Has Been Freshly Painted"
C4876174,Unit 411 - 60 Pavane Link Way,Flemingdon Park - Toronto,Condo Apt,499900.0,525347.0,,3,2,1, 1409,722.0,"water,hydro,heat",-,2020-08-18,2020-09-11,2558.0,3.58%,Don Mills/Eglinton,Apartment,SW,"Amazing 3 Bedroom And 2 Washrooms. Well Kept And Clean Unit. Rec Centre With Indoor Pool, Exercise Room. Unit Comes With Underground Parking And Locker, Condo Fees Covers All Utilities Along With Rogers Cable. Close To Downtown Toronto, Agakhan Museum, Park, School, Shopping. Cn Tower View. Hi Speed Internet Also Included In Maintenance.
Ss Fridge, Ss Stove, Ss Dishwasher, Otr Microwave, All Elf's, 2 Window Ac And Window Coverings (As Is)"
C4876125,Unit 2311 - 100 Leeward Glenway Glwy,Flemingdon Park - Toronto,Condo Apt,419900.0,422346.0,2020-09-04,2,1,1, 936,553.0,"water,hydro,heat",31-50,2020-08-18,2020-09-04,1995.0,3.54%,Don Mills & Gateway,Apartment,NE,"Spacious Unit With Great View. Incredible Location Minutes To Downtown. Close To Highway And The New Eglinton Line. Walk To Public Schools (Elementary, Middle & Secondary). Costco And Other Shopping Nearby. Ttc At Doorstep. Near Ontario Science Centre. Walk To Kids Paradise Playground. Newly Renovated Kitchen, Paint, Flooring.
S/S Fridge, S/S Stove, S/S Dishwasher, Washer , Dryer, 14K Btu Portable A/C And All Existing Light Fixtures."
C4873475,Unit 304 - 15 Vicora Linkway Way,Flemingdon Park - Toronto,Condo Apt,479998.0,459945.0,2020-08-17,2,1,1, 1115,674.0,"water,hydro,heat",-,2020-08-17,2020-08-17,2192.0,3.4%,Dvp / Eglinton,Apartment,NW,"Charming 2 Br Condo In High Demand Flemingdon Park. Meticulously Cared For By Owners And In An Extremely Well Run Building. Large Balcony Overlooking Private Park, Large Principal Rooms And Open Concept. Excellent Location, Close To Great Schools, Shopping, Public Transit, Dog Parks And Walking Trails. Includes One Underground Parking Space And Locker
S/S Stove, Dishwasher, Microwave And Hood Fan. Fridge, Washer, Dryer, Window Air Conditioner Unit, All Electrical Light Fixtures And Window Coverings."
C4888772,Unit 2508 - 725 Don Mills Rd,Flemingdon Park - Toronto,Condo Apt,399900.0,434318.0,2020-09-03,1,1,1, 858,559.0,"water,hydro,heat",-,2020-08-27,2020-09-03,1800.0,2.94%,Don Mills/Overlea,Apartment,E,"Location! Location! Bright And Spacious Condo With 1 Br ,1 Wr,1 Parking,1 Locker & All Utilities Are Inclusive In The Maintenance Fees,Close To Toronto Downtown, Nice East Facing View, Dvp,Ttc,Shopping,Costco,Place Of Worship,Schools Within Walking Distance.
Fridge, Stove And All Existing Light Fixtures."
C4883302,Unit 1710 - 5 Vicora Link Way,Flemingdon Park - Toronto,Condo Apt,539000.0,535039.0,2020-09-03,3,2,1, 1355,823.0,"water,hydro,heat",-,2020-08-24,2020-09-03,2558.0,3.3%,Don Mills/Eglinton,Apartment,NW,"Bright, Spacious Middle 3 Bdrm Condo, Well Maintained In Prime Location. Designed To Give To Comfort, Walk To Ravine, Trails, Parks, Golf Course, Schools, Restaurants, Shopping And All Amenities! Easy Access To Don Valley Parkway, Highway 401 And Minutes To Downtown Toronto! Used To Be Enclosed Insulated Balcony W/Double Windows & Vert Blinds And Can Be Converted Back Once Renovation Of Balcony Will Done. **Maintenance Fees Include All Utilities + Cable Tv
Ss Fridge, Ss Stove, Washer/Dryer, All Elfs"
C4906158,Unit 702 - 60 Pavane Link Way,Flemingdon Park - Toronto,Condo Apt,445000.0,457894.0,2020-09-11,2+1,1,1, 1141,639.0,"water,hydro,heat",31-50,2020-09-10,2020-09-11,2090.0,3.26%,Eglinton & Don Mills,Apartment,SE,"Welcome To Your Completely Updated Condo.This Stunning Condo Has Been Completely Renovated With Quality Updates Including A New Kitchen, New Bathroom, New Flooring Thru Out, Freshly Painted Walls, New Mirror Closet Doors, New Light Fixtures & Closed In Solarium. Amazing Amenities, Newer Laundry Room Appliances And Visitor Parking. Sought After Building, Mins To D/T Toronto, Close To Public Transit, Parks, School Bus Route, And Major Hwy's.
Ss Fridge, Ss Stove, Ss B/I D/W, Mirrored Closet Doors, Elf's, One Parking Spot And One Locker. ..."
C4906460,Unit 408 - 60 Pavane Linkway,Flemingdon Park - Toronto,Condo Apt,569900.0,588872.0,2020-09-11,3+2,2,1, 1409,722.0,"water,hydro,heat",31-50,2020-09-10,2020-09-11,2558.0,3.23%,Eglinton/Don Mills,Apartment,N,"Just 7 Min To Downtown-Fully Renovated 3 Big Bedrooms With Two (2) Dens (Solarium + Another Den)! New Oak Kitchen W/Granite Counters & Crown Moulding Throughout! New S/S Appliances W/Microwave Range. Almost 1400 Sqft Of Living Space, Large Dining Area Open To Living Area With A Custom Electric Fireplace! Dark Chocolate Wood Floor Throughout! New Elfs, New Bathrooms & Freshly Painted Suite - Must See!!!
Underground Garage Parking & Locker! End Unit For Privacy W/Biggest Layout In The Building. Overlooking The Park/Forest And City/Cn Tower View!"
E4873098,Unit 428 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,569000.0,573873.0,2020-09-11,1,1,1, 1937,415.0,"water,heat",-,2020-08-17,2020-09-11,2133.0,3.12%,Dundas & Carlaw,Loft,E,"In The Heart Of Leslieville At The Carlaw.Unusually Large Balcony That Spans The Length Of The Light-Filled Suite..Bbq Hook-Up On Balcony. 9 Ft. Ceiling Height.Corner Windows In Bedroom. Floor-To-Ceiling Windows.Granite Kitchen Counter.Open Concept Living/Kitchen.Separate Bdrm. With Corner Windows.Fabulous Roof-Top Terrace, Well-Equipped Exercise Room, Bike Storage. Includes Underground Parking And Locker.
Stainless Frigidaire Stove, Bloomberg Fridge, Bloomberg Dishwasher, Blinds In Bedroom & Living Room, All Electric Light Fixtures, Frigidaire Affinity Washer And Dryer. Pls. Exclude Tv's & Mounts ,Entrance Shelf & Decorative Kit.Shelf."
E4876490,Unit L01 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,519900.0,529886.0,2020-08-19,1,1,0, 2009,338.0,water,-,2020-08-19,2020-08-19,2081.0,3.4%,Queen/Carlaw,Loft,W,"Attention Loft Enthusiasts! Industrial-Style Hard Loft In Prime Leslieville's Historic Printing Factory Lofts! Polished Concrete Floors, Exposed Brick, Duct Work & Concrete Ceilings. Upgraded Kitchen W/ S/S Appls, Granite Counters & Marble Backsplash. Brand New High Quality Sliding Doors To Master & For Master Closet, Freshly Painted. End Unit For Optimal Privacy. Ez Access To Hwys, Danforth, Beaches. Steps To Transit & Leslieville's Shops, Restos & Bars.
Existing: Stainless Steel: Fridge (Brand New), Stove, B/I Dishwasher, Microwave; White Stacked Washer/Dryer, Owned Heating/Cooling System (Most Are Rental), Owned Locker, All Elf's & Window Coverings."
E4879737,Unit 1024 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,588800.0,607836.0,2020-08-21,1,1,1, 1708,375.0,"water,heat",-,2020-08-20,2020-08-21,2150.0,3.07%,Dundas/Carlaw,Apartment,N,"Welcome To The Carlaw,Situated In The Heart Of Leslieville. Home To The Crowsnest Theatre & Gare De L'est Restaurant.This Well Kepted 1 Bdrm 1 Bath Features An Open Concept Kitchen/Living Area W/Hardwood Floors Throughout, Granite Counter Tops W/Upgraded Undermount Sink/Faucet.Tones Of Natural Light W/Floor To Ceiling Windows, Custom Blinds & Unobstructed Views. Lrg Bdrm W/Wall To Wall Closet,Full Size Washer/Dryer & Oversized Parking/Locker Owned.A Must See!
Shops & Eateries Steps Away. Minutes To Dvp, Gardener & Downtown Core. Amenities: Gym, Rooftop Terrace, 24 Hrs Concierge & Guest Suites. S/S Stove, Dishwasher, Fridge, Washer/Dryer All Elfs,Window Coverings. Unit Can Be Purchased Furnished."
E4903377,Unit 528 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,649900.0,670824.0,2020-09-10,1,1,1, 2351,430.0,"water,heat",-,2020-09-09,2020-09-10,2514.0,3.24%,Queen & Carlaw,Loft,W,"Rarely Available West Facing Unit In The Sought After Boutique Building Known As Showcase Lofts. Located In The Heart Of Leslieville This Loft Boasts The Perfect Open Concept Layout. Stunning Kitchen W/Quartz Counters, 5 Burner Gas Stove & Oversized Sink. With The Gorgeous Reclaimed Brick Wall, Hardwood Floors, 9' Ceilings, Spacious Bedroom, Spa Like Bath, You Won't Want To Leave. Large Balcony W/ 2 Walkouts & Breathtaking Skyline Views Of The City.
Tons Of Closet Space. Prime Parking & Locker On P1. Bike Locker. S/S Fridge, Gas Stove, Microwave, Dishwasher. Washer/Dryer. B/I Wine Rack. Window Coverings. All Elf's. Amenities: Visitor Parking, Guest Suite, Gym, Party Room & Theatre."
E4895538,Unit 406 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,516999.0,569072.0,2020-09-02,1+1,1,0,,236.0,"water,heat",-,2020-09-02,2020-09-02,2310.0,4.22%,Queen St E/Leslie St,Apartment,S,"Only $517 000 Spacious Leslieville South Facing Unit! 6 Storey Post Lofts In Leslieville. Open South View With Large Balcony Will Provide Tons Of Light, Sun & Privacy. Polished Lofty Finishes Include Gas Line On Balcony, Gas Stove, 9.6 Ft Ceilings, Brick Feature Wall. Private, Totally Open Balcony View!
This Is An Assignment Sale. Floor Plan Attached. Occupancy End-2021. Minimum Buyer Deposit 100K As Per Seller. Agent Welcomes Mls Inquiries."
E4895647,Unit 301 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,586999.0,627867.0,2020-09-02,1+1,1,0,,236.0,"water,heat",-,2020-09-02,2020-09-02,2310.0,3.83%,Queen St E/Leslie St,Apartment,N,"Wow! Only $895 Per Sq Ft. The Stylish Deal You've Been Waiting For. 1+Den At 6 Storey Post Lofts In Leslieville. Open, North Facing Balcony Will Provide Tons Of Light & Open View. Polished Lofty Finishes Include Gas Line On Balcony, Gas Stove, 9.6 Ft Ceilings, Brick Feature Wall. 670 Sqft Of Well Used Space. Den Large Enough To Be Bedroom, Master Fits King, Large, Private, Open Balcony View!
This Is An Assignment Sale. Floor Plan Attached. Occupancy End-2021. Minimum Buyer Deposit 100K As Per Seller. Agent Welcomes Mls Inquiries."
E4866199,Unit 209 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,675000.0,743327.0,2020-09-10,2,2,1, 2279,517.0,"water,heat",0-5,2020-08-11,2020-09-09,2625.0,2.97%,Dundas/Carlaw,Apartment,S,"Spacious Well Designed South Facing 2 Bedroom, 2 Bathroom Condo With Parking And Locker At ""The Carlaw"" In Sought After Leslieville.**The Carlaw Is Home To Crow's Nest"" Theatre And ""Gare Del'est "" Restaurant **Locker And Parking Are Included**Be A Part Of This Vibrant Neighbourhood,Close To Ttc, Highways, Shopping,Schools Etc.*24Hrs Concierge, Roof Top Patio, Party Rm, Gym, Guest Suites, Bike Storage.**View Of Cn Tower From Windows**
Fridge, Stove, B/I Microwave, Washer And Dryer. Exclude Sheers In Living Room."
E4881695,Unit 235 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,675000.0,628129.0,,1+1,1,1, 2363,463.0,water,-,2020-08-21,2020-09-11,2263.0,2.93%,Carlaw / Queen,Apartment,W,"Own A Piece Of The Historic Printing Factory. This Immaculately Presented Hard Loft Is Located In The Heart Of Leslieville, Set Within A Private And Secure Complex With 24Hr On Site Building Staff. Close To All Leslieville Amenities, Shopping, Dining, Transit. The Floor Plan Incorporates A 1 Bedroom Plus Den, Eat-In Modern Kitchen, Spacious Family Room, 1 Oversize Parking Space, Locker & 2 Bike Locks Incl. Extra: S/S Appliances, Washer/Dryer."
E4903506,Unit 308 - 319 Carlaw Ave,South Riverdale - Toronto,Condo Apt,949900.0,1007795.0,2020-09-09,2,2,1, 3400,597.0,"water,heat",-,2020-09-09,2020-09-09,3388.0,2.86%,Dundas & Carlaw,Apartment,NW,"Sought-After Terrace Unit At The Work Lofts In Trendy Leslieville! This One Checks The Boxes W/Split Bedroom Plan & A Corner Unit W/Wrap Around Windows & Ample Natural Light. 330Sqft Terrace W/Gas Line Bbq & Plenty Of Room For Lounging & Outdoor Dining. Modern, Sleek Finishes Including Quartz Counters, Gas Stove & Exposed Concrete Features Walls. Parking & Locker Incl. All Of This And Steps To Everything Queen St E Has To Offer Plus Quick Transit To The Core!
Fridge, Gas Stove/Oven, Microwave, Dishwasher, Stacked W/D, All Light Fixtures & Window Coverings. Ideal Parking Spot & Over-Sized Locker!"
E4898433,Unit 207 - 1190 Dundas St E,South Riverdale - Toronto,Condo Apt,759000.0,786188.0,2020-09-09,2,2,1, 2549,571.0,"water,heat",-,2020-09-04,2020-09-04,2625.0,2.69%,Dundas St E/Carlaw Ave,Apartment,S,"Clean Lines Meet Warm Accents In This Beautiful South Facing Unit. Spacious & Functional Layout Accompanied By Quartz Counters, Hardwood Flrs, High-End Cabinetry With Soft-Close Drawers & Flr-To-Ceiling Windows. Upgrades Include Exposed Brick Wall & Kitchen Island With B/I Storage & Seating. Rarely Offered Floor Plan! Building Amenities Include Gym, Party Rm, Rooftop Terrace With Bbqs, Library & 24 Hr Concierge. Outstanding Management & Friendly Residents!
Built-In Fridge, Upgraded Gas Stove, Hood Fan, Built-In Dishwasher, Stacked Washer/Dryer, All Electrical Light Fixtures, All Window Coverings, 1 Parking, 1 Locker."
E4863747,Unit 207 - 1249 Queen St E,South Riverdale - Toronto,Condo Apt,960250.0,1012298.0,2020-08-10,2+1,2,1,,414.0,"water,heat",-,2020-08-10,2020-08-10,2942.0,2.87%,Queen St E/Leslie St,Apartment,S,"Only $835 Per Sq Ft With Beautiful Lofty Finishes! South Facing Family Sized Unit. 16 By 8 Foot Living Room!!! 3 Walk In Closets! Den Large Enough To Be A Bedroom, Master Fits King. Open, Bright, Sunny South View! Polished Lofty Finishes Include 9.6 Ft Ceilings, Brick Feature Wall, Gas Lines For Bbq & Gas Stove. Large South Facing Balcony! Maint Fees Only .36 Per Sq Ft! Welcome To The Leslieville Post Lofts! Parking $60K, Locker $6.5K, Storage Room $9K.
Memory Lane Floorplan Is 1150 Sq Ft+ Large Balcony. Parking 60K, Locker 6.5K, Storage Room 9K. Click On Virtual Tour For Walk-Through! Agent Welcomes Client Inquiries."
E4885982,Unit 131 - 201 Carlaw Ave,South Riverdale - Toronto,Condo Apt,899000.0,930786.0,2020-09-08,2,2,1, 3035,655.0,water,16-30,2020-08-26,2020-09-08,3044.0,2.63%,Carlaw/ Queen,Loft,W,"Hello Herringbone! Spectacular Reno Of This Two-Story Loft That Feels Like A Single Family Home. Over 1000 Sq. Ft. At The Historic Printing Factory Lofts. Huge Windows, Brick Walls, Concrete Ceilings Over 12""High On Both Levels. Moroccan Tile. Light Filled Master With Huge Closet & Wall Of Built-Ins. Great Bldg., Private Outdoor Courtyard. Gorgeous Kit., Farmhouse Sink, Stone Counters & High End S/S Appliances. Parking & Large Locker. Steps To Everything!
S/S Kitchenaid Fridge, S/S Stove S/S Dishwasher, S/S Hood, Washer, Dryer, All Elf's, All Window Coverings Exclude: Television Projector/Screen . Hot Water Tank Rental $49/Month. Pls Note: Access To This Unit Does Not Require The Elevator."
E4878288,Unit 215 - 88 Colgate Ave,South Riverdale - Toronto,Condo Apt,699900.0,714416.0,2020-09-11,1,1,1, 2250,424.0,"water,heat",0-5,2020-08-20,2020-09-11,2514.0,3.07%,Queen St E / Carlaw Ave,Loft,E,"Trendy Showcase Lofts In The Heart Of Leslieville. Stunning Freshly Painted Unit W/Exposed Reclaimed Brick Wall, 9' Ceilings & Flr To Ceiling Windows, Two Walk-Outs To Large Terrace, Eng'd Hardwood Flrs, Quartz Counters & Glass Backsplash, B/I Wine Rack, Closet Organizers, Parking & Locker. Great Location W/24 Hr Queen Streetcar & Pape Bus At Door. Steps To Queen St E Restaurants, Bars, Shops. 5 Min Walk To Proposed On Line @ Leslieville Stn. Access To Hwys.
Over 680 Sq Ft Of Total Living Space (Terrace 102 Sq Ft). Ge Cafe Series S/S Fridge, 5 Burner Gas Stove, B/I Dishwasher, B/I Microwave, Stacked Washer & Dryer. Pet-Friendly Bldg W/ Guest Suites, Gym, Theatre Rm, Party Rm, Courtyard & Bbq"
E4905847,Unit 419 - 233 Carlaw Ave,South Riverdale - Toronto,Condo Apt,599000.0,636407.0,2020-09-10,1,1,0, 2039,392.0,water,-,2020-09-10,2020-09-10,2000.0,2.6%,Queen And Carlaw,Loft,S,"Fabulous One-Bedroom Hard Loft In The Garment Factory Lofts In Prime Leslieville. Just Shy Of 600 Sq. Ft. With 11 Ft Ceilings, Polished Concrete Floors, Exposed Ductwork And Industrial Columns, This One Is The Real Deal. Open Plan Layout Ideal For Entertaining - One Day - And In The Meantime, Can Easily Accommodate A Dedicated Work Space In These Work-From-Home Times.
Featuring Granite Counters, Stainless Steel Appliances, Stacking Washer/Dryer, Bbq W/ Natural Gas Line On Balcony. Building Amenities Include Ample Visitor Parking, Concierge To Receive Packages, Gym And Party Room."
