Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4917935,Unit Th71A - 65 East Liberty St,Niagara - Toronto,Condo Townhouse,"$695,000","$754,405",2020-09-29,"$860,000",2 Bedrooms,2 Bathrooms,1 Garage,"$2,881","Condo Townhouse, 2-Storey",$617/month,10-Jun,900-999 feet??,None,"water,heat",17 days,13 day(s),2020-09-18,2020-10-05,"$2,856",3.02%,King Street W And Strachan Ave,"Bbqs Allowed, Concierge, Games Room, Gym, Indoor Pool",N,Toronto,"2-Storey Townhouse At King West Condos. Situated In Liberty Village Steps From Restaurants, Shops, Ttc & More. Convenient Private Entrance From Courtyard & Street. This Modern Updated Suite Features Soaring 17""6 Ceilings, Floor To Ceiling Windows, Fabulous Open Concept Kitchen With Granite Counters, Breakfast Bar & S/S Appliances, Spacious Master Bedroom With Walk-In Closet & 4 Pc Bath, Glass Shower. Approx. 1,000 Sf + Courtyard!!"
C4905137,Unit 3515 - 70 Queens Wharf Rd,Waterfront Communities C1 - Toronto,Condo Apt,"$619,000","$626,477",2020-09-18,"$595,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,042","Condo Apt, Apartment",$364/month,-,500-599 feet??,None,"water,heat",26 days,20 day(s),2020-09-09,2020-10-05,"$2,042",2.67%,Bathurst/Fort York Blvd,"Concierge, Indoor Pool, Party/Meeting Room, Recreation Room, Security Guard",S,Toronto,"**Brand New ""Forward Condos"" Breathtaking High Floor Suite & South/Lake Views *One Bedroom + Separate Den **This Suite Features Modern Kitchen: Premium Built-In Appliances, Quartz Countertop, Marble Backsplash/Valance Lt **Spa-Like Bath With Marble Tiles *Full Size Front Load Washer & Dryer *Mirror Closet/Quality Laminate Fl / Roller Shades."
W4903121,Unit 645 - 24 Southport St,High Park-Swansea - Toronto,Condo Apt,"$599,000","$609,305",2020-09-17,"$590,000",2 Bedrooms,1 Bathrooms,2 Garage,"$1,907","Condo Apt, Apartment",$1000/month,-,900-999 feet??,None,"water,hydro,heat",27 days,14 day(s),2020-09-08,2020-10-09,"$2,747",2.92%,South Kingsway/The Queensway,"Exercise Room, Indoor Pool, Recreation Room, Sauna, Security Guard, Visitor Parking",Se,Toronto,"** South Kingsway Village ** Bright Corner Suite! Renovated! Approx. 950 Sq Ft! Gorgeous Open Kitchen With Granite Counters + Under Cabinet Lights!! S/S Appliances! Pot Lights! Mirrored Walk-In Closet! Freshly Painted! Floor To Ceiling Windows! Large Locker! 2 Parking Spaces! Well Managed Complex With Fabulous Amenities! Bbq Courtyard! Great Location Close To Shops, High Park, Lake, Gardiner, Ttc, Bus To Subway + Bloor West Village!"
C4872940,Unit 704 - 783 Bathurst St,University - Toronto,Condo Apt,"$599,900","$648,042",2020-08-20,"$585,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,231","Condo Apt, Apartment",$509/month,10-Jun,500-599 feet??,None,water,50 days,21 day(s),2020-08-16,2020-10-05,"$1,973",2.15%,Bathurst/Bloor,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Visitor Parking",E,Toronto,"Gorgeous East Exposure & Unobstructed South East View Of Downtown Toronto Skyline - Rarely Offered! Bright Open Concept Design W/ High Ceilings, Wide Plank Flooring Throughout. Live In Urban Luxury In The Heart Of Downtown Toronto @ Award Winning B Street Condominiums Designed By Renowned Firm Hariri Pontarini Architecture. Incredible Modern Building With Amenities Incl Fully Equipped Gym, Party Space With Outdoor Patio/Bbq, 24 Hour Concierge."
C4931904,Unit 902 - 95 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,"$579,900","$602,592",2020-09-29,"$579,900",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,327","Condo Apt, Apartment",$814/month,-,700-799 feet??,None,"water,hydro,heat",5 days,22 day(s),2020-09-29,2020-10-07,"$2,072",1.87%,Jarvis & Adelaide,"Bike Storage, Gym, Party/Meeting Room, Sauna, Security System, Visitor Parking",S,Toronto,"Welcome To The St. Lawrence Market! ""Saint James Place"" Is A Boutique, 14-Storey, 65-Unit Condo With A Professional Demographic. This Recently-Renovated Unit Features A Massive Living Space With A Versatile Layout; Dining, Living, & Tv/Den. South-Facing Over Beautiful St. James Park, Sun-Splashed Floor-To-Ceiling Windows. New H/W Floors, Upgraded Kitchen & Bath, Skim Ceiling. Parking & 2 Lockers (One On 9th Flr) Incl. Steps To The Park, 5-Mins To Yonge!"
C4930626,Unit 803 - 18 Yonge St,Waterfront Communities C1 - Toronto,Condo Apt,"$579,999","$616,519",2020-09-28,"$550,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,308","Condo Apt, Other",$437/month,-,600-699 feet??,None,"water,heat",6 days,20 day(s),2020-09-28,2020-10-09,"$1,945",2.35%,Yonge/Lakeshore,"Bbqs Allowed, Bike Storage, Bus Ctr (Wifi Bldg), Concierge, Exercise Room, Games Room",W,Toronto,"Luxury Condo In A Convenient Location With A Breathtaking Panoramic View Of The Toronto Skyline. Approx 632 Sq.Ft. Of Living Space. Bright Interior With Floor-To-Ceiling Windows. Brand New Laminate Floors. Open Concept Kitchen. Parking + Locker Included! Live In The Heart Of Downtown Toronto. Steps To The Financial District, Union Station, Downtown Core, St. Lawrence Market, Waterfront, Rogers Centre, Air Canada Centre, Cn Tower. World Class Amenities."
C4874819,Unit 1502 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,"$669,000","$646,446",2020-08-22,"$665,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,861","Condo Apt, Apartment",$557/month,-,600-699 feet??,None,heat,47 days,23 day(s),2020-08-18,2020-10-08,"$2,343",2.59%,W.Yonge/St. Clair Ave/E.Avenue,,N,Toronto,*L-U-X-U-R-Y Imperial Plaza Condo/Remarkable Lifestyle Condo In St Clair/Yonge/Avenue**Breathtaking North-Open View Of The City Skyline & Soaring 10Ft Ceiling**Practical 1+Den Layout W/One(1) Parking & 1 Locker**Open Concept Lr/Dr/Kitchen & Bedrm-Den Split(Den Could Be Used As 2nd Bedrm)--Clean/Bright/Large Window Overlooking City-Skyline--Spectacular Amenties Of Building**Conveniently Located 4 Starbucks/Lcbo/Grocery Shopping-Restaurant
C4915963,Unit 1602 - 85 East Liberty St,Niagara - Toronto,Condo Apt,"$588,500","$628,864",2020-10-01,"$620,000",1+1 Bedrooms,1 Bathrooms,1 Garage,"$2,141","Condo Apt, Apartment",$415/month,-,600-699 feet??,None,"water,heat",16 days,14 day(s),2020-09-17,2020-10-09,"$2,129",2.77%,King St W / Strachan/East Lib,"Concierge, Guest Suites, Gym, Indoor Pool, Media Room, Party/Meeting Room",Sw,Toronto,"Spectacular 1 Bedroom Plus Large Den (Used As 2nd Bedrm) With Closet, 9' Ceilings,Modern Kitchen With Quartz Counter Tops,Stainless Steel Appliances,Fresh Move In Ready! Laminate Flrs, Premium View! Open Your Door To Unobstructed Views! Peaceful Mornings Overlooking Lake, Stadium And City! Trendy Restaurants, 24Hr Metro, Ttc. World Class Amenities!Fitness Club & Wellness Center,Indoor Pool,Hot Tub,Theater,Games Rm,Roof-Top Courtyards- Best Of Liberty Village!"
W4926486,294 Nairn Ave,Caledonia-Fairbank - Toronto,Semi-Detached,"$749,990","$819,118",2020-09-28,"$695,000",3 Bedrooms,2 Bathrooms,0 Garage,"$2,417","Semi-Detached, 2-Storey",,-,1300 feet?? (SigmaEstimate??),Finished,,8 days,14 day(s),2020-09-24,2020-10-03,"$2,196",2.80%,Dufferin St/Rogers Rd,,W,Toronto,"Fully Renovated & Modern 3Bed & 2Full Bath Semi In Highly Desirable Neighbourhood Nestled Among Million Dollar Homes. Open Concept W/ Plenty Of Upgrades Including Pot Lights Throughout, Stunning Hardwood Staircase, Stone Fireplace, 2nd Kitchen In Basement W/ Rec Room. Master W/ His & Hers, All 3 Bedrooms Featuring Window Seating Area. Kitchen Walk Out To Private Fenced Yard W/ Concrete Patio. Steps To Schools, Public Transit, Shops & Plenty Of Street Parking."
C4926172,Unit 403 - 50 Lynn Williams St,Niagara - Toronto,Condo Apt,"$699,900","$745,781",2020-09-24,"$771,000",1+1 Bedrooms,2 Bathrooms,1 Garage,"$3,014","Condo Apt, Loft",$709/month,-,900-999 feet??,None,"water,heat",8 days,14 day(s),2020-09-24,2020-10-05,"$2,377",2.13%,King / Strachan,"Concierge, Gym, Indoor Pool, Media Room, Sauna, Visitor Parking",N,Toronto,"Open-Concept, 2 Storey Loft W/ +$100K In Renos. Chef Kitchen Feat. Quartz Waterfall Island & Opens Up To Living W/ Exp Brick & 17 Ft Ceiling. Two Balconies On Both Levels. Flooded With Natural Light, Dimmable Pot Lights Throughout. Spa-Like 5 Piece Ensuite W/ Soaker Tub, Large Dbl Vanity, Heated Floors, & W/I Closet. Br Ft. Custom Wall Unit & Hdbrd W/ Color Swap Upholstery."
W4926013,Unit 1201 - 45 Southport St,High Park-Swansea - Toronto,Condo Apt,"$569,000","$639,262",2020-09-26,"$580,000",2 Bedrooms,2 Bathrooms,1 Garage,"$2,147","Condo Apt, Apartment",$670/month,-,900-999 feet??,None,"water,hydro,heat",8 days,14 day(s),2020-09-24,2020-10-05,"$2,464",2.85%,N Of Qeensway/E Of S. Kingsway,"Exercise Room, Games Room, Gym, Indoor Pool, Tennis Court, Visitor Parking",W,Toronto,Welcome To Grenadier Gardens - A Hidden Gem In Swansea/High Park; Spacious 2 Bdrm + 1.5 Bath Condo; 947 Sq Ft (As Per Mpac); Functional Layout; Plenty Of Natural Light; Unobstructed West Views - Enjoy The Sunset On Your Large Balcony; Master/ Walk-In Closet & 2-Pc Ensuite; Lots Of Storage: 1 Locker & Extra Space In The Ensuite Laundry Area; Enjoy Nature - Walk To High Park & Lakeshore & Waterfront Trails Or Enjoy Restaurants & Shopping In Bloor West Village;
C4922781,Unit 2904 - 70 Distillery Lane,Waterfront Communities C8 - Toronto,Condo Apt,"$609,900","$623,569",2020-09-29,"$590,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,565","Condo Apt, Apartment",$512/month,0-5,500-599 feet??,None,"water,heat",11 days,18 day(s),2020-09-21,2020-10-06,"$2,275",2.76%,Parliament / Mill,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna",Se,Toronto,"Life In The Historic Distillery District At Clear Spirit New Condo In The Historic Distillery District, Breathtaking South-East View, Huge One Bedroom With 9Ft Ceiling & Hardwood Floor Throughout, Green Energy Technology Building & Great Location, Immaculately Maintained One Bedroom, Ready For Your Move."
C4921044,Unit 702 - 75 East Liberty St,Niagara - Toronto,Condo Apt,"$569,900","$596,982",2020-09-29,"$560,000",1 Bedrooms,1 Bathrooms,0 Garage,"$1,853","Condo Apt, Apartment",$343/month,10-Jun,600-699 feet??,None,"water,heat",11 days,14 day(s),2020-09-21,2020-10-05,"$1,900",2.67%,King & Strachan,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",E,Toronto,"Charming 1 Bedroom Condo In The The Vibrant & Trendy Liberty Village! 600 Sf, 1 Bed 1 Bath With Balcony & Locker. Open Concept Kitchen With Stainless Steel Appliances & Granite Counter Top With Breakfast Bar. Engineered Flooring Throughout. Walkout To Balcony From Living & Master Bedroom. Well Managed Building With Low Maintenance Fees. Full Amenities: Concierge, Bowling Alley, Gym, Indoor Pool, Golf Simulator, Visitor Parking, Theatre Room, Party Room."
W4918231,Unit 2005 - 260 Scarlett Rd,Rockcliffe-Smythe - Toronto,Condo Apt,"$599,999","$586,694",2020-09-30,"$650,000",2 Bedrooms,2 Bathrooms,1 Garage,"$1,900","Condo Apt, Apartment",$766/month,-,1000-1199 feet??,None,"water,hydro,heat",14 days,25 day(s),2020-09-18,2020-10-05,"$2,584",3.03%,Eglington And Scarlett,,Sw,Toronto,This Is What You Have Been Waiting For!! No Expense Was Spared!! Come And Enjoy The Best View Of The Cn Tower!! Just Relax And Enjoy Morning And Evening In The Balcony!! Top Floor!! This Beautiful Gem Comes With All The Bell And Whistles One Would Wish!! Open Concept Unit Come With Chef's Dream Kitchen With Upgraded Granite Counter Tops/ Backspalsh/ Centre Island With Wine Rack!! Beautiful Brick Wall With Brand New Tv!! Accent Wall In Dinning Area!!
C4918652,Unit 3308 - 19 Grand Trunk Cres,Waterfront Communities C1 - Toronto,Condo Apt,"$579,900","$609,453",2020-09-26,"$620,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,261","Condo Apt, Apartment",$470/month,-,600-699 feet??,None,"water,heat",14 days,20 day(s),2020-09-18,2020-10-02,"$1,850",2.14%,York And Front,"Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Welcome To Infinity 3 Condo, Stunning &Bright ,Upgraded 1Bdrm+Den Unit In Downtown Core.Very Functional Layout,Open Concept,Spacious Kitchen W/ S/S Appl&Granite Counter, Den Can Be 2nd Bdrm,W/O To Large Balcony With Lakeview , Whole Unit Fresh Painted,Bdrm Brand New Flr. Amazing Amenities:Indoor Pool, Sauna, Exercise Rm, Yoga , Table Tennis, Party Rm, Rooftop Patio,24Hr Concierge.Walk Score 92, Steps To Union Station,Go Train, Rogers Centre, Cn Tower.Shows A+"
C4914429,Unit 313 - 188 Eglinton Ave E,Yonge-Eglinton - Toronto,Condo Apt,"$598,000","$632,504",2020-09-29,"$620,000",1+1 Bedrooms,2 Bathrooms,0 Garage,"$2,902","Condo Apt, Apartment",$1131/month,-,1000-1199 feet??,None,"water,heat",16 days,14 day(s),2020-09-16,2020-10-05,"$2,117",1.26%,Eglinton/Yonge,"Bike Storage, Exercise Room, Recreation Room, Rooftop Deck/Garden, Security System, Visitor Parking",S,Toronto,"A Terrific Hard Loft At Nearly 1200 Sqft With Soaring 11Ft Ceilings And A South West And East View This Split Bedroom Floor Plan Is Incredible Value! Enjoy Two Full Baths With An Open Concept Kitchen That's Perfect For Entertaining. Additional Features Include 4-Pc Main Bath, Built In Bookcase With A Murphy Bed, And A Closet Off The Entryway. With One Of The Best Layouts In The Building This Ultra Wide Corner South Facing Loft Has A Lot Of Light!"
C4913105,Unit 1916 - 352 Front St,Waterfront Communities C1 - Toronto,Condo Apt,"$585,000","$620,038",2020-09-22,"$580,000",1 Bedrooms,1 Bathrooms,1 Garage,"$2,309","Condo Apt, Apartment",$446/month,10-Jun,500-599 feet??,None,"water,heat",17 days,20 day(s),2020-09-15,2020-10-02,"$2,164",2.72%,Front & Spadina,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna",Ne,Toronto,"Fabulous Fly Condo In The Heart Of Toronto With Spectacular Views. One Bedroom ( 585 Sq. Ft + 250 Sq. Ft Wrap Around Balcony ). 9' Ceiling, Steps To Rogers Centre, Cn Tower, Union/ Go Station, Scotiabank Arena, Downtown Financial/ Entertainment District, State Of The Art Amenities. 24 Hr Concierge, Guest Suites, Gym, Sauna, Rooftop Patio, And Theatre/Media Room."
W4912157,Unit 111 - 15 Windermere Ave,High Park-Swansea - Toronto,Condo Townhouse,"$699,000","$764,795",2020-09-24,"$730,000",2+1 Bedrooms,2 Bathrooms,1 Garage,"$2,345","Condo Townhouse, 2-Storey",$751/month,15-Nov,800-899 feet??,None,"water,hydro,heat",17 days,12 day(s),2020-09-15,2020-10-04,"$2,809",2.78%,Queensway/Windermere,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Security Guard, Visitor Parking",N,Toronto,"Rare 2 Storey Townhouse! Never Pay Utility Bills! All Inclusive Low Maint Fee. 2 Bed + Den, 2 Baths, Open Concept W/ Private Patio. High Quality Windows/Doors Provide Close To No Exterior Noise. No Elevator Lineup. Ttc Steps Away. Commuter's Dream With Quick Access To Lake, Downtown, Restaurants, Shopping, Airport, Highway & More. 24/7 Concierge, Golf Sim, Gym, Pool, Party/Mtg Room, Sauna, Abundant Visitor Parking. Includes 1 Storage Locker And 1 Parking."
C4912064,Unit 1002 - 20 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,"$599,900","$637,465",2020-09-21,"$590,000",1+1 Bedrooms,1 Bathrooms,0 Garage,"$2,033","Condo Apt, Apartment",$415/month,15-Nov,600-699 feet??,None,"water,heat",18 days,20 day(s),2020-09-14,2020-10-05,"$1,950",2.37%,Front Street & Blue Jays Way,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Security System, Visitor Parking",W,Toronto,"No Need For A Car Where There's A 99% Walk Score To Everything! Welcome To Tridel's The Element In Prime Downtown Location! Enjoy All Amenities At Your Doorstep And Ultimate Convenience In Heart Of The Entertainment District. Rogers Centre, Ripley's Aquarium, World Class Theaters, Gourmet Restaurants, Patios, Or Grab Pizza From Downstairs. Fantastic Building Amenities Include 24 Hr Concierge, Gym/Aerobics/Athletic Club, Aqua Spa/Pool, Sauna, Visitors Parking"
C4907256,Unit 2404 - 832 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$599,900","$609,186",2020-09-19,"$580,000",1 Bedrooms,1 Bathrooms,0 Garage,"$2,057","Condo Apt, Apartment",$291/month,-,0-499 feet??,None,"water,heat",22 days,23 day(s),2020-09-10,2020-10-02,"$1,833",2.47%,Bay / College,"Concierge, Gym, Media Room, Outdoor Pool, Rooftop Deck/Garden, Visitor Parking",Nw,Toronto,"Luxury 'Burano' Condo In Prestigious Bay Street Corridor In Downtown. Fabulous Unobstructed Nw View, Peek On Queen's Park & Rom, Unbelievable Sunset, Flr-To-Ceiling Windows, Upgr'd Laminate Flr In Master(18).Fresh Paint Throut, Steps To U Of T & Ryerson, Subway, Hospitals, Restaurants, Shopping & Financial District, Extensive Facilities:Outdoor Pool, Rooftop Patio, Gym , 24Hrs Concierge, Theatre Rm, Steam Rm."
W4904940,Unit 426 - 1410 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,"$570,000","$593,050",2020-09-30,"$540,000",1 Bedrooms,1 Bathrooms,1 Garage,"$1,889","Condo Apt, Loft",$470/month,0-5,600-699 feet??,None,"water,heat",23 days,12 day(s),2020-09-09,2020-10-03,"$1,790",2.23%,Dupont St And Lansdowne Ave,"Bike Storage, Exercise Room, Guest Suites, Rooftop Deck/Garden, Security Guard, Visitor Parking",S,Toronto,Move Into This Unique Penthouse Loft In One Of The Most Vibrant Neighbourhoods In Toronto. High 10 Ft Sloped Ceilings Provide The Feel Of A Townhouse In The Sky. Unique Layout Provides For Both South And North Exposure With Windows That Open On Both Sides To Provide The Best Airflow. Skylight In The Roof Will Brighten Up Your Space On Any Day. Private Terrace Style Balcony And Beautiful Rooftop Garden Will Create The Best Out Door Living Experience.
C4870740,Unit 101 - 85 East Liberty St,Niagara - Toronto,Condo Apt,"$649,000","$674,548",2020-09-24,"$599,900",1+1 Bedrooms,2 Bathrooms,1 Garage,"$2,519","Condo Apt, Apartment",$529/month,-,800-899 feet??,None,"water,heat",49 days,14 day(s),2020-08-14,2020-10-05,"$2,515",2.99%,East Liberty And Strachan,"Bbqs Allowed, Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Former Model Suite. Stunning Upgrades. Largest 1+/ 2 Bath In Building - Almost 850 Sq Ft. Private Garden - One Of A Kind, Over 50K In Upgrades, Great Floor Plan, 2 Entrances . Master Has Large Walk-In And Huge Bath With Separate Shower, Room For Your Make-Up Table. Custom-Built Murphy Bed In Den With Shelves, Storage And Desk Unit - Custom Kitchen Cabinetry, Granite And Marble Counters, Stone Ethanol Fp, Private Garden Patio For Your Bbq And Dogs. A Must See."
C4852291,Unit 2508 - 70 Carlton St,Church-Yonge Corridor - Toronto,Condo Apt,"$699,990","$700,590",2020-08-31,"$750,010",2 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$415/month,-,600-699 feet??,None,heat,63 days,22 day(s),2020-07-31,2020-10-11,"$2,629",3.52%,Carlton/Church,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",Ne,Toronto,"Priced To Sell, Great Location Close To Ryerson University, Dt Toronto And Uof T, 2 Minutes Walk To Subway, Eaton Centre, Bus Stop And Yonge St, Central Location Walking Distance To Theatre, Dundas Square And All Amenities. Very Functional Layout With Clearview"
W4819538,178 Rosethorn Ave,Keelesdale-Eglinton West - Toronto,Semi-Detached,"$635,000","$618,093",2020-09-25,"$635,000",0 Bedrooms,0 Bathrooms,0 Garage,"$2,275","Semi-Detached, 2-Storey",,-,900 feet?? (SigmaEstimate??),Part Fin,,88 days,21 day(s),2020-07-06,2020-10-02,"$1,810",2.94%,Rogers Road/ Old Weston Road,,W,Toronto,"Power Of Sale. Semi-Detached Residential Property On A 16 X 116 Ft Lot. Seller And The Agent Make No Representations As To The Condition Of The Property, Its Legal Use, Environmental Condition, Or Workmanship Of The Structure. Schedule A To Be Attached To All Offers. Buyer/Buyer's Agent To Satisfy Themselves For All Information. Tours Only Permitted Upon Accepted Conditional Offer."
