Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
W4929415,Unit 409 - 80 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 844,900","$816,443",2020-09-26,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,837","Condo Apt, Apartment",$901/month,-,900-999 feet²,None,"water,hydro,heat",4 days,16 day(s),2020-09-26,2020-09-26,"$3,017",2.57%,Bloor & High Park,"Exercise Room, Gym, Outdoor Pool, Party/Meeting Room, Tennis Court, Visitor Parking",E,Toronto,"Rare 80 Quebec Ave. All Inclusive Maint Fees Include High Speed Int.&Cable. Open Concept Kitchen & Living Areas. Updated Kitchen, Bamboo Floors, Updated Bathrooms. Huge East Facing Balcony For Your Outdoor Enjoyment. Subway Steps Away. This Large 2 Bedroom With Huge (Approx 300 Sq Ft) Balcony In Bloor West Offers Plenty Of Space To Live/Work. Convenient To Shops & High Park, This Is An Ideal Location. Well Managed Building Has Taken Covid-19 Precautions."
W4895284,Unit 403 - 70 High Park Ave,High Park North - Toronto,Condo Apt,"$ 695,000","$726,430",2020-09-10,,2 Bedrooms,1 Bathrooms,1 Garage,"$ 3,300","Condo Apt, Apartment",$614/month,-,800-899 feet²,None,"water,heat",28 days,14 day(s),2020-09-02,2020-09-09,"$2,504",2.51%,Bloor West & High Park Avenue,"Bbqs Allowed, Concierge, Exercise Room, Gym, Party/Meeting Room, Recreation Room",Ne,Toronto,"Steps To High Park,The Junction, Bloor St West & Subway! Prime Loc'n! This Fabulous 2 Bdrm Suite Cannot Be Missed! Very Bright & Spacious Corner Unit. Granite Countertop In Kitchen W/Stainless Steel Appls. Private Balcony W/Unobstructed North Views. Wonderful Heritage Bldg W/Gorgeous ""Art Deco"" Lobby. Great Amenities Incl: Fitness, Media & Party Rms, Outdoor Courtyard Area W/Shared Bbq."
W4928966,Unit 836 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 698,000","$659,693",2020-09-26,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,681","Condo Apt, Apartment",$473/month,0-5,600-699 feet²,None,"water,heat",5 days,16 day(s),2020-09-25,2020-09-26,"$2,172",2.51%,Bloor & High Park,"Bike Storage, Concierge, Exercise Room, Rooftop Deck/Garden, Sauna, Visitor Parking",Ne,Toronto,"Spectacular 1 Bedroom Corner Unit With Tree Top Views! Beautifully Designed Open Concept Layout W/Large Living Space. Abundance Of Natural Light. High-End Finishes. Upgraded 9'Smooth Ceilings. Large Balcony. Kitchen Island Seats Four. Parking & Locker Included. Located On Top Level With No Units Above! Daniels Luxury Building W/ High Park At Doorstep. World-Class Amenities: Climbing Wall,Fireside Lounge W/Bbqs,Garden Plots,Dog/Bike Wash Stations & Much More!"
W4919997,Unit 812 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 998,500","$997,446",2020-09-20,,3 Bedrooms,2 Bathrooms,2 Garage,"$ 3,706","Condo Apt, Apartment",$1115/month,-,1000-1199 feet²,None,"water,hydro,heat",11 days,14 day(s),2020-09-19,2020-09-20,"$3,608",2.46%,Bloor And High Park Park Ave.,"Bike Storage, Exercise Room, Outdoor Pool, Sauna, Tennis Court, Visitor Parking",Nw,Toronto,"Fabulous Unobstructed Treetop Views! Rare Renovated 3 Beds, 2 Baths, Terraces To Enjoy Year-Round Sunsets. Generous Corner Unit, Under 1200 Sq Ft, For Working/Learning From Home, Or Downsizing To A Gentle Condo Lifestyle. Modern Decor, Panoramic Views, Spacious Principle Rooms, Turnkey. Ensuite Laundry, 2 Parking Spaces & Locker. Steps To Transit, High Park, Humber River, Toronto Waterfront, Bloor West And Junction Neighborhoods. Truly A Must See!"
W4921409,Unit 906 - 1990 Bloor St W,High Park North - Toronto,Condo Apt,"$ 999,000","$980,088",2020-09-30,,2+1 Bedrooms,2 Bathrooms,1 Garage,"$ 5,230","Condo Apt, Apartment",$811/month,-,900-999 feet²,None,"water,heat",9 days,16 day(s),2020-09-21,2020-09-30,"$3,385",2.43%,High Park/Bloor St West,"Bbqs Allowed, Bike Storage, Concierge, Gym, Security System, Visitor Parking",N,Toronto,Chic & Spacious 2 Bedroom Plus Den Across From Beautiful High Park! A Boutique Building That Offers The Convenience Of Not Only The Renowned High Park But Also High Park Station Right Out Your Front Door! 915Sf Of Superb Interior Living Space Plus A 200Sf Balcony With Bbq Gas Line & The Best Tree-Top Views Of High Park & Toronto's Amazing Cityscape. 1 Underground Parking Spot & Not Just 1 But 3 Storage Lockers Including An Extra-Large One With Street Access.
W4912767,Unit 1403 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 764,900","$774,681",2020-09-17,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,837","Condo Apt, Apartment",$901/month,31-50,900-999 feet²,None,"water,hydro,heat",15 days,14 day(s),2020-09-15,2020-09-17,"$2,825",2.44%,Bloor St W & High Park Ave,"Exercise Room, Outdoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",E,Toronto,"Live By The Famous Park & Enjoy A Lakeview From Your Oversized Balcony.Spacious Condo W/ Parking & Locker. Hrdwd Flrs T/O, Granite Counter & Backsplash In Kit, Mirrored Closet Drs. Convenient Inclusions In Mthly Condo Fees:Water,Heat Ac,Hydro,Cable Tv & Internet. Great Amenities:2 Gyms,Saunas,Party Rm,Meeting Rm,Library,Outdoor Swimming Pool,Tennis Courts. Steps To The Subway, High Prk, Walk To Bloor West Village & Junction. Amazing Value For Size & Location!"
W4916389,Unit 1708 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 797,700","$779,896",2020-09-26,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 3,070","Condo Apt, Apartment",$901/month,31-50,1000-1199 feet²,None,"water,hydro,heat",13 days,16 day(s),2020-09-17,2020-09-26,"$2,825",2.37%,Bloor St. West/High Park Ave,"Exercise Room, Outdoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",W,Toronto,"You Can Have It All! Desirable High Park Location. Generous Sized Rooms (Approx. 1,000 Sq.Ft.). A Unit-Spanning Balcony With Spectacular Panoramic Views. Exceptional Floor Plan. Lots Of Storage. Many Updates (Floors, Custom Closet Doors, Bathrooms & Electrical). Steps From High Park, Subway, Bloor West Village & Junction. Great Value!"
W4925504,Unit 812 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 624,900","$617,492",2020-09-24,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,150","Condo Apt, Apartment",$349/month,0-5,500-599 feet²,None,"water,heat",7 days,15 day(s),2020-09-23,2020-09-23,"$1,820",2.36%,Bloor West & High Park,"Concierge, Gym, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Welcome To High Park! This 1-Bdrm Suite (The Harcroft Model) Is Directly Across From High Park And Perfect Place For Outdoor Enthusiasts. Numerous Upgrades, Sw Exposure With Breathtaking View Of High Park And The Lake. Luxury Building With Tons Of Amenities Including A 18,000 Sq.Ft. Roof-Top Garden With Bbqs, Party Room, State Of The Art Gym, Theater Room, 2 Storey Rock Climbing Wall, 24 Hr Concierge, Public Transit. Steps To Bakeries And Ttc At Your Door"
W4861442,Unit 506 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 787,500","$791,711",2020-09-29,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,879","Condo Apt, Apartment",$901/month,31-50,900-999 feet²,None,"water,hydro,heat",54 days,16 day(s),2020-08-07,2020-09-29,"$2,825",2.36%,Bloor St. W/High Park Ave,"Exercise Room, Outdoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",W,Toronto,"Comfortable Living In High Park North - 960 Sq.Ft 2 Bedroom Condo With Two Walkouts To 300 Sq.Ft. Terrace. Great For Relaxing And Entertaining. All Freshly Painted, Crown Moulding, Gleaming Parquet & Ceramic Floors. Ample Storage. Custom B/I Cabinets With Full Size Mirror In Living Rm. Steps From High Park Subway, Bloor West Village & Junction. New Management & Friendly Neighbours."
W4926053,Unit 310 - 100 Quebec Ave,High Park North - Toronto,Condo Apt,"$ 789,000","$844,833",2020-09-24,,2 Bedrooms,2 Bathrooms,1 Garage,"$ 2,969","Condo Apt, Apartment",$901/month,-,900-999 feet²,None,"water,hydro,heat",6 days,15 day(s),2020-09-24,2020-09-24,"$2,825",2.21%,Bloor And High Park Ave.,"Bike Storage, Exercise Room, Outdoor Pool, Sauna",W,Toronto,"Welcome To High Park North! Spacious 2 Bed, 2 Bath With Western Exposure. Enjoy The Fall Colours From Your Balcony, Or A Walk Through The Park, Along The Humber River, Or The Waterfront. Steps To Transit, Shops And Restaurants Minutes Away From Bloor West Village Or The Junction. Condo Fees Include All Utilizes - Heat, Hydro, Water, Parking, Cable (Hbo & Crave) As Well As High Speed Internet."
W4903015,Unit 1112 - 1830 Bloor St W,High Park North - Toronto,Condo Apt,"$ 1,239,000","$1,150,058",2020-09-24,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,556","Condo Apt, Apartment",$525/month,6-10,800-899 feet²,None,"water,heat",24 days,15 day(s),2020-09-06,2020-09-24,"$2,900",2.04%,Bloor/High Park Ave,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Se,Toronto,"Beautiful 2 Bedroom + Den In The Heart Of Bloor West Village, With South, East And West Views Of The City. Magnificent View Overlooking High Park & Downtown Toronto. Well Designed Kit, With Full-Size S/S Appls, Quartz Counter Tops, And Centre Island With Extra Storage, Along With Locker. Excellent Location Close To Ttc, High Park, Bloor W Village, Schools, Restaurants, Coffee Shops & More!!"
W4910648,Unit 601 - 2118 Bloor St W,High Park North - Toronto,Condo Apt,"$ 1,028,000","$1,023,676",2020-09-23,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 4,063","Condo Apt, Apartment",$686/month,-,900-999 feet²,None,"water,heat",16 days,15 day(s),2020-09-14,2020-09-23,"$2,850",2%,Bloor St W/Ellis Park,"Bbqs Allowed, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",N,Toronto,"Welcome To The Incomparable Custom Designed With Luxury And Elegance Suite. Boutique Building In The Heart Of Bloor West Offers 2+1 Bdrms 2 Baths. Upgraded To Perfection. Features Amazing Entertainers Island In Kitchen With Built In High End Appliances, Beautiful Hardwood Floors Throughout. Bright And Private North Facing Balcony With Unobstructed View And At The Foot Of Desired High Park. Feature Sheet Attached. Restaurants, Shops, Steps To Runnymede Station"
W4892684,Unit 807 - 1990 Bloor St W,High Park North - Toronto,Condo Apt,"$ 2,998,000","$2,700,473",2020-09-02,,3 Bedrooms,3 Bathrooms,3 Garage,"$ 9,985","Condo Apt, Apartment",$1827/month,0-5,2000-2249 feet²,None,"water,heat",30 days,14 day(s),2020-08-31,2020-09-02,"$3,893",0.48%,Bloor Street West & High Park,"Bbqs Allowed, Concierge, Exercise Room, Gym, Party/Meeting Room",Se,Toronto,"Luxury & Serenity Combine At This Condo In The Canopy Of High Park. A Rare Offering In The West End. An Entertainer's Kitchen W/ Wolf & Sub Zero Appliances, W/I Pantry, Huge Island & Balcony. Open Concept Living/Dining W/ Custom Ortel Fireplace & Wet Bar Statement Wall. Bookmatched Calacutta Marble & Hardwood Flrs Thru Out. Split Plan Layout. A Private Main Suite Wing W/ Dressing Rm, Customized Ensuite & 2nd Balcony. S/E/W Views Of High Park, Lake On & Cn Tw."
C4911881,Unit 732 - 161 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 539,000","$552,281",2020-09-15,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$326/month,New,500-599 feet²,None,,16 days,20 day(s),2020-09-14,2020-09-14,"$1,931",3.25%,Eglinton & Mt. Pleasant,"Concierge, Gym, Outdoor Pool, Recreation Room, Rooftop Deck/Garden",W,Toronto,"Freed Built, Brand New 1 Bedroom Unit, Approximately 519 Sq Ft. With 97 Sq Ft Open Balcony, Floor To Ceiling Windows, Quartz Counter, Panel Fridge, Built In Appliances, Custom Bathroom, Open Concept Layout. Steps To Yonge & Eginton Centre, Subway, Loblaws, Lcbo, Shops, Restaurants & Schools."
C4819380,Unit 712 - 101 Erskine Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 688,800","$651,774",2020-09-10,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,639","Condo Apt, Apartment",$384/month,0-5,600-699 feet²,None,heat,87 days,20 day(s),2020-07-05,2020-09-09,"$2,431",3.12%,Yonge & Eglinton,"Concierge, Exercise Room, Outdoor Pool, Party/Meeting Room, Sauna, Visitor Parking",W,Toronto,"Tridel's Luxury 1 Bed + Den Is Your Ideal Home Which Located In The Exciting Neighborhood Of Midtown Toronto. Minutes From Yonge And Eglinton, Eglinton Subway, Boutique Shopping, And Superb Dining. 6th-Floor Roof Garden With Infinity Pool And Lounge Area; Amenities Include A Gym, Party Room, Dining Room, Billiards, Yoga, Movie Theatre, Guest Suites, And Outdoor Bbq Area. Smooth 9' Ceilings. One (1) Parking Spot Included."
C4915632,Unit 328 - 161 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 469,000","$521,238",2020-09-25,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,500","Condo Apt, Multi-Level",$230/month,New,0-499 feet²,None,water,14 days,20 day(s),2020-09-16,2020-09-25,"$1,896",3.11%,Yonge & Eglinton Ave E,,E,Toronto,"** Beautiful Brand New Condo Located In The Heart Of Yonge & Eglinton ** Stunning One Bedroom One Bath Unit W/ Large Balcony Facing East* Gourmet Kitchen W/ Back Splash & Integrated Stainless Steel Appliances To Maximize Space* 9 Ft Ceiling* Floor To Ceiling Windows Embarrassing Natural Light* Bright & Sun- Filled With Open Concept** Walk To Subway, Schools, Park, Shops & Restaurants**"
C4897584,Unit 2704 - 30 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 510,000","$508,461",2020-09-26,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,309","Condo Apt, Apartment",$320/month,0-5,500-599 feet²,None,heat,27 days,20 day(s),2020-09-03,2020-09-26,"$2,000",3.25%,Yonge/Eglinton,,W,Toronto,"Newer Well Maintained 1 Bedroom Condo. Beautiful City View. Stops Away From Subway And Coming Eg. Lrt. Good Investment Property. Stainless Steel Appliances. 24/7 Concierge, Fitness Centre, Party/Media Room Etc."
C4889449,Unit 1719 - 8 Hillsdale Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 949,000","$911,988",2020-08-28,,2 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$537/month,0-5,600-699 feet²,None,,33 days,20 day(s),2020-08-28,2020-08-28,"$2,888",2.88%,Yonge St & Eglinton Ave,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",W,Toronto,"Top Floor Like Pent House, Couple Steps Up To Roof Top Amenities W/Mind Blowing Downtown Skyline & City View. Brand New 2Br 2Bath Unit In Heart Of Midtown: Yonge & Eglinton. Above Subway Bus & Future Lrt. Unobstructed Western Exposure From Living, Mbr & Balcony.Laminate Floors, Quartz Counter Top & Center Island W/Sitting.Integrated S/S Appliances High Ceilings, Fl To Ceiling Windows. Mbr Has W/I Closet & West Facing Sliding Door.1 Parking & 1 Same Fl Locker."
C4911344,Unit 2513 - 125 Redpath Ave E,Mount Pleasant East - Toronto,Condo Apt,"$ 525,000","$554,407",2020-09-15,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,100","Condo Apt, Apartment",$308/month,0-5,0-499 feet²,Apartment,"water,heat",16 days,19 day(s),2020-09-14,2020-09-15,"$1,900",2.85%,Yonge/Eglinton,"Bbqs Allowed, Concierge, Gym, Media Room, Party/Meeting Room, Visitor Parking",E,Toronto,"Unobstructed East View, Open Concept With Bright & Quiet Unit At Yonge/Eglinton, Steps To Future Lrt And Subway, Restaurants, Banks Shops Movie Theatre, Schools, Walkscore 97. Stainless Steel Appliances, ""Quarz Counter Top, Laminate Flooring Throughout, Future Lrt, Amenities Including Roof Top Patio With Bbq, Billiard Room, Kids Room, Media Room, Meeting Room, Theatre, Bike Storage & Guest Suite"
C4889947,Unit 805 - 8 Eglinton Ave E,Mount Pleasant East - Toronto,Condo Apt,"$ 770,000","$763,262",2020-09-29,,2 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$694/month,0-5,600-699 feet²,None,,33 days,20 day(s),2020-08-28,2020-09-28,"$2,732",2.97%,Yonge / Eglinton,"Concierge, Exercise Room, Guest Suites, Gym, Indoor Pool, Rooftop Deck/Garden",Nw,Toronto,"Live In One Of Canada's Most Thriving Neighbourhood. Walk-Score 93/100. Convenience Is Right Outside. Highly-Rated Schools Are All Within Walking Distance, Access To Over 70 Nearby Restaurants And Many Large Parks. Access To Ttc Transit, Retail Therapy-Yonge & Eglinton Features Some Of The Leading Retailers Along These Major St, Both For The Casual To Sporty.These Sophisticated Styles Are Designed For All Ages."
C4922037,Unit 2911 - 185 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 499,000","$541,563",2020-09-22,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,207","Condo Apt, Apartment",$333/month,New,500-599 feet²,None,,9 days,19 day(s),2020-09-21,2020-09-21,"$1,900",2.84%,Yonge & Eglinton,,W,Toronto,"Location, Location, Location! Welcome To One Of The Most Desired Buildings @ Yonge & Eglinton, 155 Redpath! Beautifully Finished 1 Bedroom, 1 Bath Suite In ""Like New"" Condition. Enjoy Designer Kitchen W/ Built In Appliances & Stone Counters. Floor To Ceiling Windows Provide Ample Natural Light Along W/ Oversized Balcony Boasting Sweeping, West City Views. Steps To Everything Yonge/Eg Has To Offer - Shops, Restaurants, Ttc, Parks."
C4912844,Unit 1533 - 8 Hillsdale Ave E,Mount Pleasant East - Toronto,Condo Apt,"$ 554,900","$593,671",2020-09-16,,1 Bedrooms,1 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$300/month,-,0-499 feet²,None,,15 days,19 day(s),2020-09-15,2020-09-15,"$1,700",2.65%,Yonge & Eglinton,"Concierge, Guest Suites, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Ne,Toronto,"Spectacular Art Shoppe Condos - Be The First To Live In This Super-Efficient, Bright One Bedroom Suite With An Absolutely Perfect Layout. 10Ft Flat Finish Ceilings! (9Ft At Bulkheads). High End Neutral Palette Finishes. Integrated Kitchen Appliances. Large Balcony With Open East Exposure. Highly Coveted Building With Stunning Architecture And A Coolness-Factor Off The Charts. Storage Locker Included!"
C4917584,Unit 3201 - 185 Roehampton Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 789,000","$791,120",2020-09-24,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,915","Condo Apt, Apartment",$491/month,0-5,700-799 feet²,None,,13 days,20 day(s),2020-09-17,2020-09-24,"$2,738",2.81%,Yonge/Eglinton,"Bike Storage, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Rooftop Deck/Garden",Sw,Toronto,"Desirable Yonge/Eglinton Gorgeous 2 Bedrooms 2 Full Bathrooms 2 Lockers Unit W/Breathtaking Sw Views-Cn Tower&Lake.Designer Double Tier Top Kitchen Cabinets,Built-In Appliances.Sunfilled Open Concept Design W/The Finest Of Finishes. Chandelier,French Roller Shades.Over $10,000 Upgrades. Amazing Amenities-Outdoor Infinity Pool,Hot Tub,Private Cabana Area.Steps To Ttc ,Yonge/Eglinton Subway Station,Loblaws,Lcbo,Restaurants,Shopping.Great School(North Toronto Ci"
C4926938,Unit 1211 - 8 Eglinton Ave E,Mount Pleasant East - Toronto,Condo Apt,"$ 768,000","$751,284",2020-09-25,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,346","Condo Apt, Apartment",$574/month,0-5,700-799 feet²,None,,6 days,20 day(s),2020-09-24,2020-09-25,"$2,752",2.79%,Yonge/Eglinton,"Concierge, Guest Suites, Indoor Pool, Party/Meeting Room, Recreation Room",Se,Toronto,"Prestigious E Condos In The Heart Of Midtown Toronto. Prime Location Directly At Yonge/Eglinton! Direct Subway Access And Future Lrt. This Breathtaking, Southeast 2 Bedroom + Den Corner Unit Has An Abundance Amount Of Natural Light. 734 Sf + 257 Sf Large Wraparound Balcony. 9Ft Ceilings. Luxurious Finishes! Steps To Shopping, Restaurants,Cinemas, And More!"
C4902703,Unit 1408 - 83 Redpath Ave,Mount Pleasant East - Toronto,Condo Apt,"$ 629,000","$583,323",2020-09-09,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,591","Condo Apt, Apartment",$504/month,-,600-699 feet²,None,heat,22 days,20 day(s),2020-09-08,2020-09-09,"$2,173",2.74%,Yonge/Eglinton,"Concierge, Exercise Room, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Welcome To 83 Redpath Residences, This Stunning Unit Features Fresh Urban Design With Spectacular Views Of The Toronto Skyline. This Spacious Unit Offers 1 Bed + Den, Open Concept Design, Modern Kitchen With S/S App, 9Ft Ceilings And Ensuite Laundry. Enjoy A Fantastic Roof Top Terrace, Gym With Roof Top Hot Tub, Indoor Basketball Court And Party Room. Steps To It All: Yonge St, Ttc, Restaurants, Shopping & More."
