Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Days_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4872940,Unit 704 - 783 Bathurst St,University - Toronto,Condo Apt,599900.0,648042.0,2020-08-20,585000.0,1,1,1,2231.0,"Condo Apt, Apartment",509.0,10-Jun,500-599 feet??,,water,50,21.0,2020-08-16,2020-10-05,1973.0,2.15,Bathurst & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Recreation Room, Visitor Parking",E,Toronto,"Gorgeous East Exposure & Unobstructed South East View Of Downtown Toronto Skyline - Rarely Offered! Bright Open Concept Design W/ High Ceilings, Wide Plank Flooring Throughout. Live In Urban Luxury In The Heart Of Downtown Toronto @ Award Winning B Street Condominiums Designed By Renowned Firm Hariri Pontarini Architecture. Incredible Modern Building With Amenities Incl Fully Equipped Gym, Party Space With Outdoor Patio/Bbq, 24 Hour Concierge."
C4931904,Unit 902 - 95 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,579900.0,602592.0,2020-09-29,579900.0,1+1,1,1,2327.0,"Condo Apt, Apartment",814.0,,700-799 feet??,,"water,hydro,heat",5,22.0,2020-09-29,2020-10-07,2072.0,1.87,Jarvis & Adelaide,"Bike Storage, Gym, Party/Meeting Room, Sauna, Security System, Visitor Parking",S,Toronto,"Welcome To The St. Lawrence Market! ""Saint James Place"" Is A Boutique, 14-Storey, 65-Unit Condo With A Professional Demographic. This Recently-Renovated Unit Features A Massive Living Space With A Versatile Layout; Dining, Living, & Tv/Den. South-Facing Over Beautiful St. James Park, Sun-Splashed Floor-To-Ceiling Windows. New H/W Floors, Upgraded Kitchen & Bath, Skim Ceiling. Parking & 2 Lockers (One On 9th Flr) Incl. Steps To The Park, 5-Mins To Yonge!"
C4930626,Unit 803 - 18 Yonge St,Waterfront Communities C1 - Toronto,Condo Apt,579999.0,616519.0,2020-09-28,550000.0,1,1,1,2308.0,"Condo Apt, Other",437.0,,600-699 feet??,,"water,heat",6,20.0,2020-09-28,2020-10-09,1945.0,2.35,Yonge & Lakeshore,"Bbqs Allowed, Bike Storage, Bus Ctr (Wifi Bldg), Concierge, Exercise Room, Games Room",W,Toronto,"Luxury Condo In A Convenient Location With A Breathtaking Panoramic View Of The Toronto Skyline. Approx 632 Sq.Ft. Of Living Space. Bright Interior With Floor-To-Ceiling Windows. Brand New Laminate Floors. Open Concept Kitchen. Parking + Locker Included! Live In The Heart Of Downtown Toronto. Steps To The Financial District, Union Station, Downtown Core, St. Lawrence Market, Waterfront, Rogers Centre, Air Canada Centre, Cn Tower. World Class Amenities."
C4874819,Unit 1502 - 111 St Clair Ave W,Yonge-St. Clair - Toronto,Condo Apt,669000.0,646446.0,2020-08-22,665000.0,1+1,1,1,2861.0,"Condo Apt, Apartment",557.0,,600-699 feet??,,heat,47,23.0,2020-08-18,2020-10-08,2343.0,2.59,W.Yonge & St. Clair Ave & E.Avenue,,N,Toronto,*L-U-X-U-R-Y Imperial Plaza Condo/Remarkable Lifestyle Condo In St Clair/Yonge/Avenue**Breathtaking North-Open View Of The City Skyline & Soaring 10Ft Ceiling**Practical 1+Den Layout W/One(1) Parking & 1 Locker**Open Concept Lr/Dr/Kitchen & Bedrm-Den Split(Den Could Be Used As 2nd Bedrm)--Clean/Bright/Large Window Overlooking City-Skyline--Spectacular Amenties Of Building**Conveniently Located 4 Starbucks/Lcbo/Grocery Shopping-Restaurant
C4915963,Unit 1602 - 85 East Liberty St,Niagara - Toronto,Condo Apt,588500.0,628864.0,2020-10-01,620000.0,1+1,1,1,2141.0,"Condo Apt, Apartment",415.0,,600-699 feet??,,"water,heat",16,14.0,2020-09-17,2020-10-09,2129.0,2.77,King St W & Strachan & East Lib,"Concierge, Guest Suites, Gym, Indoor Pool, Media Room, Party/Meeting Room",SW,Toronto,"Spectacular 1 Bedroom Plus Large Den (Used As 2nd Bedrm) With Closet, 9' Ceilings,Modern Kitchen With Quartz Counter Tops,Stainless Steel Appliances,Fresh Move In Ready! Laminate Flrs, Premium View! Open Your Door To Unobstructed Views! Peaceful Mornings Overlooking Lake, Stadium And City! Trendy Restaurants, 24Hr Metro, Ttc. World Class Amenities!Fitness Club & Wellness Center,Indoor Pool,Hot Tub,Theater,Games Rm,Roof-Top Courtyards- Best Of Liberty Village!"
W4926486,294 Nairn Ave,Caledonia-Fairbank - Toronto,Semi-Detached,749990.0,819118.0,2020-09-28,695000.0,3,2,0,2417.0,"Semi-Detached, 2-Storey",,,1300 feet?? (SigmaEstimate??),Finished,,8,14.0,2020-09-24,2020-10-03,2196.0,2.8,Dufferin St & Rogers Rd,,W,Toronto,"Fully Renovated & Modern 3Bed & 2Full Bath Semi In Highly Desirable Neighbourhood Nestled Among Million Dollar Homes. Open Concept W/ Plenty Of Upgrades Including Pot Lights Throughout, Stunning Hardwood Staircase, Stone Fireplace, 2nd Kitchen In Basement W/ Rec Room. Master W/ His & Hers, All 3 Bedrooms Featuring Window Seating Area. Kitchen Walk Out To Private Fenced Yard W/ Concrete Patio. Steps To Schools, Public Transit, Shops & Plenty Of Street Parking."
C4926172,Unit 403 - 50 Lynn Williams St,Niagara - Toronto,Condo Apt,699900.0,745781.0,2020-09-24,771000.0,1+1,2,1,3014.0,"Condo Apt, Loft",709.0,,900-999 feet??,,"water,heat",8,14.0,2020-09-24,2020-10-05,2377.0,2.13,King & Strachan,"Concierge, Gym, Indoor Pool, Media Room, Sauna, Visitor Parking",N,Toronto,"Open-Concept, 2 Storey Loft W/ +$100K In Renos. Chef Kitchen Feat. Quartz Waterfall Island & Opens Up To Living W/ Exp Brick & 17 Ft Ceiling. Two Balconies On Both Levels. Flooded With Natural Light, Dimmable Pot Lights Throughout. Spa-Like 5 Piece Ensuite W/ Soaker Tub, Large Dbl Vanity, Heated Floors, & W/I Closet. Br Ft. Custom Wall Unit & Hdbrd W/ Color Swap Upholstery."
W4926013,Unit 1201 - 45 Southport St,High Park-Swansea - Toronto,Condo Apt,569000.0,639262.0,2020-09-26,580000.0,2,2,1,2147.0,"Condo Apt, Apartment",670.0,,900-999 feet??,,"water,hydro,heat",8,14.0,2020-09-24,2020-10-05,2464.0,2.85,N Of Qeensway & E Of S. Kingsway,"Exercise Room, Games Room, Gym, Indoor Pool, Tennis Court, Visitor Parking",W,Toronto,Welcome To Grenadier Gardens - A Hidden Gem In Swansea/High Park; Spacious 2 Bdrm + 1.5 Bath Condo; 947 Sq Ft (As Per Mpac); Functional Layout; Plenty Of Natural Light; Unobstructed West Views - Enjoy The Sunset On Your Large Balcony; Master/ Walk-In Closet & 2-Pc Ensuite; Lots Of Storage: 1 Locker & Extra Space In The Ensuite Laundry Area; Enjoy Nature - Walk To High Park & Lakeshore & Waterfront Trails Or Enjoy Restaurants & Shopping In Bloor West Village;
C4922781,Unit 2904 - 70 Distillery Lane,Waterfront Communities C8 - Toronto,Condo Apt,609900.0,623569.0,2020-09-29,590000.0,1,1,1,2565.0,"Condo Apt, Apartment",512.0,0-5,500-599 feet??,,"water,heat",11,18.0,2020-09-21,2020-10-06,2275.0,2.76,Parliament & Mill,"Bbqs Allowed, Concierge, Gym, Outdoor Pool, Party/Meeting Room, Sauna",SE,Toronto,"Life In The Historic Distillery District At Clear Spirit New Condo In The Historic Distillery District, Breathtaking South-East View, Huge One Bedroom With 9Ft Ceiling & Hardwood Floor Throughout, Green Energy Technology Building & Great Location, Immaculately Maintained One Bedroom, Ready For Your Move."
C4921044,Unit 702 - 75 East Liberty St,Niagara - Toronto,Condo Apt,569900.0,596982.0,2020-09-29,560000.0,1,1,0,1853.0,"Condo Apt, Apartment",343.0,10-Jun,600-699 feet??,,"water,heat",11,14.0,2020-09-21,2020-10-05,1900.0,2.67,King & Strachan,"Concierge, Games Room, Gym, Indoor Pool, Party/Meeting Room, Visitor Parking",E,Toronto,"Charming 1 Bedroom Condo In The The Vibrant & Trendy Liberty Village! 600 Sf, 1 Bed 1 Bath With Balcony & Locker. Open Concept Kitchen With Stainless Steel Appliances & Granite Counter Top With Breakfast Bar. Engineered Flooring Throughout. Walkout To Balcony From Living & Master Bedroom. Well Managed Building With Low Maintenance Fees. Full Amenities: Concierge, Bowling Alley, Gym, Indoor Pool, Golf Simulator, Visitor Parking, Theatre Room, Party Room."
W4918231,Unit 2005 - 260 Scarlett Rd,Rockcliffe-Smythe - Toronto,Condo Apt,599999.0,586694.0,2020-09-30,650000.0,2,2,1,1900.0,"Condo Apt, Apartment",766.0,,1000-1199 feet??,,"water,hydro,heat",14,25.0,2020-09-18,2020-10-05,2584.0,3.03,Eglington & Scarlett,,SW,Toronto,This Is What You Have Been Waiting For!! No Expense Was Spared!! Come And Enjoy The Best View Of The Cn Tower!! Just Relax And Enjoy Morning And Evening In The Balcony!! Top Floor!! This Beautiful Gem Comes With All The Bell And Whistles One Would Wish!! Open Concept Unit Come With Chef's Dream Kitchen With Upgraded Granite Counter Tops/ Backspalsh/ Centre Island With Wine Rack!! Beautiful Brick Wall With Brand New Tv!! Accent Wall In Dinning Area!!
C4918652,Unit 3308 - 19 Grand Trunk Cres,Waterfront Communities C1 - Toronto,Condo Apt,579900.0,609453.0,2020-09-26,620000.0,1+1,1,0,2261.0,"Condo Apt, Apartment",470.0,,600-699 feet??,,"water,heat",14,20.0,2020-09-18,2020-10-02,1850.0,2.14,York & Front,"Exercise Room, Guest Suites, Indoor Pool, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Welcome To Infinity 3 Condo, Stunning &Bright ,Upgraded 1Bdrm+Den Unit In Downtown Core.Very Functional Layout,Open Concept,Spacious Kitchen W/ S/S Appl&Granite Counter, Den Can Be 2nd Bdrm,W/O To Large Balcony With Lakeview , Whole Unit Fresh Painted,Bdrm Brand New Flr. Amazing Amenities:Indoor Pool, Sauna, Exercise Rm, Yoga , Table Tennis, Party Rm, Rooftop Patio,24Hr Concierge.Walk Score 92, Steps To Union Station,Go Train, Rogers Centre, Cn Tower.Shows A+"
C4914429,Unit 313 - 188 Eglinton Ave E,Yonge-Eglinton - Toronto,Condo Apt,598000.0,632504.0,2020-09-29,620000.0,1+1,2,0,2902.0,"Condo Apt, Apartment",1131.0,,1000-1199 feet??,,"water,heat",16,14.0,2020-09-16,2020-10-05,2117.0,1.26,Eglinton & Yonge,"Bike Storage, Exercise Room, Recreation Room, Rooftop Deck/Garden, Security System, Visitor Parking",S,Toronto,"A Terrific Hard Loft At Nearly 1200 Sqft With Soaring 11Ft Ceilings And A South West And East View This Split Bedroom Floor Plan Is Incredible Value! Enjoy Two Full Baths With An Open Concept Kitchen That's Perfect For Entertaining. Additional Features Include 4-Pc Main Bath, Built In Bookcase With A Murphy Bed, And A Closet Off The Entryway. With One Of The Best Layouts In The Building This Ultra Wide Corner South Facing Loft Has A Lot Of Light!"
C4913105,Unit 1916 - 352 Front St,Waterfront Communities C1 - Toronto,Condo Apt,585000.0,620038.0,2020-09-22,580000.0,1,1,1,2309.0,"Condo Apt, Apartment",446.0,10-Jun,500-599 feet??,,"water,heat",17,20.0,2020-09-15,2020-10-02,2164.0,2.72,Front & Spadina,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden, Sauna",NE,Toronto,"Fabulous Fly Condo In The Heart Of Toronto With Spectacular Views. One Bedroom ( 585 Sq. Ft + 250 Sq. Ft Wrap Around Balcony ). 9' Ceiling, Steps To Rogers Centre, Cn Tower, Union/ Go Station, Scotiabank Arena, Downtown Financial/ Entertainment District, State Of The Art Amenities. 24 Hr Concierge, Guest Suites, Gym, Sauna, Rooftop Patio, And Theatre/Media Room."
W4912157,Unit 111 - 15 Windermere Ave,High Park-Swansea - Toronto,Condo Townhouse,699000.0,764795.0,2020-09-24,730000.0,2+1,2,1,2345.0,"Condo Townhouse, 2-Storey",751.0,15-Nov,800-899 feet??,,"water,hydro,heat",17,12.0,2020-09-15,2020-10-04,2809.0,2.78,Queensway & Windermere,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Security Guard, Visitor Parking",N,Toronto,"Rare 2 Storey Townhouse! Never Pay Utility Bills! All Inclusive Low Maint Fee. 2 Bed + Den, 2 Baths, Open Concept W/ Private Patio. High Quality Windows/Doors Provide Close To No Exterior Noise. No Elevator Lineup. Ttc Steps Away. Commuter's Dream With Quick Access To Lake, Downtown, Restaurants, Shopping, Airport, Highway & More. 24/7 Concierge, Golf Sim, Gym, Pool, Party/Mtg Room, Sauna, Abundant Visitor Parking. Includes 1 Storage Locker And 1 Parking."
C4912064,Unit 1002 - 20 Blue Jays Way,Waterfront Communities C1 - Toronto,Condo Apt,599900.0,637465.0,2020-09-21,590000.0,1+1,1,0,2033.0,"Condo Apt, Apartment",415.0,15-Nov,600-699 feet??,,"water,heat",18,20.0,2020-09-14,2020-10-05,1950.0,2.37,Front Street & Blue Jays Way,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Security System, Visitor Parking",W,Toronto,"No Need For A Car Where There's A 99% Walk Score To Everything! Welcome To Tridel's The Element In Prime Downtown Location! Enjoy All Amenities At Your Doorstep And Ultimate Convenience In Heart Of The Entertainment District. Rogers Centre, Ripley's Aquarium, World Class Theaters, Gourmet Restaurants, Patios, Or Grab Pizza From Downstairs. Fantastic Building Amenities Include 24 Hr Concierge, Gym/Aerobics/Athletic Club, Aqua Spa/Pool, Sauna, Visitors Parking"
C4907256,Unit 2404 - 832 Bay St,Bay Street Corridor - Toronto,Condo Apt,599900.0,609186.0,2020-09-19,580000.0,1,1,0,2057.0,"Condo Apt, Apartment",291.0,,0-499 feet??,,"water,heat",22,23.0,2020-09-10,2020-10-02,1833.0,2.47,Bay & College,"Concierge, Gym, Media Room, Outdoor Pool, Rooftop Deck/Garden, Visitor Parking",NW,Toronto,"Luxury 'Burano' Condo In Prestigious Bay Street Corridor In Downtown. Fabulous Unobstructed Nw View, Peek On Queen's Park & Rom, Unbelievable Sunset, Flr-To-Ceiling Windows, Upgr'd Laminate Flr In Master(18).Fresh Paint Throut, Steps To U Of T & Ryerson, Subway, Hospitals, Restaurants, Shopping & Financial District, Extensive Facilities:Outdoor Pool, Rooftop Patio, Gym , 24Hrs Concierge, Theatre Rm, Steam Rm."
W4904940,Unit 426 - 1410 Dupont St,Dovercourt-Wallace Emerson-Junction - Toronto,Condo Apt,570000.0,593050.0,2020-09-30,540000.0,1,1,1,1889.0,"Condo Apt, Loft",470.0,0-5,600-699 feet??,,"water,heat",23,12.0,2020-09-09,2020-10-03,1790.0,2.23,Dupont St & Lansdowne Ave,"Bike Storage, Exercise Room, Guest Suites, Rooftop Deck/Garden, Security Guard, Visitor Parking",S,Toronto,Move Into This Unique Penthouse Loft In One Of The Most Vibrant Neighbourhoods In Toronto. High 10 Ft Sloped Ceilings Provide The Feel Of A Townhouse In The Sky. Unique Layout Provides For Both South And North Exposure With Windows That Open On Both Sides To Provide The Best Airflow. Skylight In The Roof Will Brighten Up Your Space On Any Day. Private Terrace Style Balcony And Beautiful Rooftop Garden Will Create The Best Out Door Living Experience.
C4870740,Unit 101 - 85 East Liberty St,Niagara - Toronto,Condo Apt,649000.0,674548.0,2020-09-24,599900.0,1+1,2,1,2519.0,"Condo Apt, Apartment",529.0,,800-899 feet??,,"water,heat",49,14.0,2020-08-14,2020-10-05,2515.0,2.99,East Liberty & Strachan,"Bbqs Allowed, Concierge, Gym, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",W,Toronto,"Former Model Suite. Stunning Upgrades. Largest 1+/ 2 Bath In Building - Almost 850 Sq Ft. Private Garden - One Of A Kind, Over 50K In Upgrades, Great Floor Plan, 2 Entrances . Master Has Large Walk-In And Huge Bath With Separate Shower, Room For Your Make-Up Table. Custom-Built Murphy Bed In Den With Shelves, Storage And Desk Unit - Custom Kitchen Cabinetry, Granite And Marble Counters, Stone Ethanol Fp, Private Garden Patio For Your Bbq And Dogs. A Must See."
C4852291,Unit 2508 - 70 Carlton St,Church-Yonge Corridor - Toronto,Condo Apt,699990.0,700590.0,2020-08-31,750010.0,2,1,0,,"Condo Apt, Apartment",415.0,,600-699 feet??,,heat,63,22.0,2020-07-31,2020-10-11,2629.0,3.52,Carlton & Church,"Concierge, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",NE,Toronto,"Priced To Sell, Great Location Close To Ryerson University, Dt Toronto And Uof T, 2 Minutes Walk To Subway, Eaton Centre, Bus Stop And Yonge St, Central Location Walking Distance To Theatre, Dundas Square And All Amenities. Very Functional Layout With Clearview"
W4819538,178 Rosethorn Ave,Keelesdale-Eglinton West - Toronto,Semi-Detached,635000.0,618093.0,2020-09-25,635000.0,0,0,0,2275.0,"Semi-Detached, 2-Storey",,,900 feet?? (SigmaEstimate??),Part Fin,,88,21.0,2020-07-06,2020-10-02,1810.0,2.94,Rogers Road &  Old Weston Road,,W,Toronto,"Power Of Sale. Semi-Detached Residential Property On A 16 X 116 Ft Lot. Seller And The Agent Make No Representations As To The Condition Of The Property, Its Legal Use, Environmental Condition, Or Workmanship Of The Structure. Schedule A To Be Attached To All Offers. Buyer/Buyer's Agent To Satisfy Themselves For All Information. Tours Only Permitted Upon Accepted Conditional Offer."
C4933395,Unit 1046 - 1030 King St W,Niagara - Toronto,Condo Apt,599000.0,612656.0,2020-09-30,635000.0,1+1,1,1,2273.0,"Condo Apt, Apartment",406.0,0-5,500-599 feet??,,water,1,14.0,2020-09-30,2020-10-02,2218.0,3.01,King St W & Shaw,"Bike Storage, Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",E,Toronto,"Bright 1 Bedroom + Den Suite In The Heart Of King West Village! Stylish Open Concept Living With Great City & Private Parkette Views From Your Spacious Balcony. The Sleek Kitchen Offers Integrated S/S Appliances, Centre Island & Quartz Counters. Enjoy This Vibrant Neighbourhood With Public Transit, City Market & Liberty Village All At Your Doorstep!Well Managed, High End Building With Top Notch Amenities Including Theatre Room, Exercise/Yoga Studio,"
W4931912,Unit Ph7 - 65 Southport St,High Park-Swansea - Toronto,Condo Apt,599000.0,605179.0,2020-10-01,641500.0,2,2,1,2285.0,"Condo Apt, Apartment",696.0,,900-999 feet??,,"water,hydro,heat",3,15.0,2020-09-28,2020-10-02,2475.0,2.95,Windermere & Southport,"Gym, Indoor Pool, Party/Meeting Room, Sauna, Tennis Court, Visitor Parking",SE,Toronto,"Grenadier Gardens Penthouse Suite With Stunning Panoramic Views Of The Lake, Ravine & Downtown Toronto. Bright And Spacious 2 Bedroom, 2 Bathroom Unit With Ensuite Laundry. Open Concept Living/Dining Room With Walk-Out To A Large, South East Facing Balcony. Great Unit For Renovators, Handyman Or Owner/User In A Well Maintained Building. Minutes To Ttc, Lake, Parks, Schools, Bloor West Village/High Park/ Swansea Shops & Restaurants."
W4927965,Unit 920 - 35 Ormskirk Ave,High Park-Swansea - Toronto,Condo Apt,690000.0,681297.0,2020-09-28,670000.0,2+1,1,1,2370.0,"Condo Apt, 2-Storey",640.0,,1000-1199 feet??,,"water,hydro,heat",7,15.0,2020-09-24,2020-10-02,2417.0,2.6,Kingsway & Queensway,"Gym, Indoor Pool, Sauna, Security Guard, Tennis Court, Visitor Parking",E,Toronto,"2 Level Floor Plan, Living Space And Kitchen On 1st Floor, Bedrooms And Den On 2nd. Den Can Be Easily Used As A 3rd Bedroom. Modern And Renovated. **All Inclusive Low Maintenance Fees**Exceptional Value With Monthly Fee Including Heat, Hydro, Water, And Cable! Over 1000 Sq Ft Of Living Space. Featured Amenities Include Indoor Pool, Sauna, Tennis Courts, Gym, Games Rm, Visitor Parking."
E4926324,167 Sammon Ave,Danforth Village-East York - Toronto,Detached,699000.0,811949.0,2020-09-24,751000.0,1+1,2,0,4060.0,"Detached, Bungalow",,,900 feet?? (SigmaEstimate??),"Part Fin, Sep Entrance",,7,14.0,2020-09-24,2020-10-06,2771.0,3.44,Mortimer & Donlands,,S,Toronto,**Builders / Renovators** The One You've Been Waiting For! Vibrant East York Pocket Walking Distance To The Danforth. 7 Min Walk To Subway (9.5 Transit Score)! Backs On To Aldwych Park For A View Of Green Space From Backyard. Great Access To The Park A Few Steps From The House. Level Lot With No Large Trees. Nicely Set Back From The Street On A Desirable 20 X123 Ft Lot. Fantastic Location Means Solid Investment.
E4924805,Unit 304 - 2 Bellefair Ave,The Beaches - Toronto,Condo Apt,599000.0,627141.0,2020-09-30,670000.0,1,1,0,2916.0,"Condo Apt, Apartment",594.0,10-Jun,600-699 feet??,,"water,heat",8,13.0,2020-09-23,2020-10-01,1869.0,1.85,Queen & Woodbine,"Exercise Room, Visitor Parking",S,Toronto,"Steps To All The Shops On Queen St, A Short Walk To Woodbine Beach & Transit At Your Door, This 1 Bdrm Unit Is In An Unbeatable Location! Modern Open Concept Layout W/ Floor To Ceiling South Facing Windows Allow The Sun To Fill The Space! Look Out Over Kew Beach Gardens! Enjoy Your Stunning Kitchen W/ Integrated Appliances, Backsplash & Centre Island! Enjoy All The Beaches Has To Offer W/ Everything You Need Right Outside!"
