Listing_num,Address,Community,House_type,Listing_price,Sigma_estimate,Estimated_on,Sold_price,Bedroom,Washroom,Parking,Tax,Property_type,Maintenance,Building_age,Size,Basement,Utility_incl,Date_on_market,Rental_dom,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Amenities,Exposure,Municipality,Description
C4878871,Unit 5204 - 311 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 4,188,000","$3,903,814",2020-10-11,,2 Bedrooms,3 Bathrooms,1 Garage,"$ 12,325","Condo Apt, Apartment",$4867/month,6-10,3250-3499 feet²,None,"water,heat",55 days,23 day(s),2020-08-19,2020-10-06,"$20,000",3.94%,Bay & Adelaide,"Concierge, Exercise Room, Indoor Pool, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Luxurious Living Atop The St Regis Residences In This Expansive Oasis In The Sky. Welcome To 3275 Sf Of Glorious Space In This 2 Bed, 3 Bathroom Condo. Outfitted With Floor To Ceiling Windows , 10 Ft Ceilings And Breathtaking Views Of The Toronto Skyline. Master Retreat W His/Her Walk In Closets. Fantastic Storage Throughout. Private Elevator Access Ensures Complete Privacy From Other Residences."
C4874846,Unit Ph01 - 763 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 1,329,000","$1,281,909",2020-08-18,,2 Bedrooms,2 Bathrooms,2 Garage,"$ 4,629","Condo Apt, Apartment",$872/month,-,1000-1199 feet²,None,"water,hydro,heat",56 days,20 day(s),2020-08-17,2020-08-18,"$6,262",4.36%,Bay Street/College Street,"Concierge, Exercise Room, Games Room, Indoor Pool, Sauna, Security Guard",N,Toronto,"Prestigious Penthouse Suite In The Most Sought After College Park Featuring Many Upgrades And Floor To Ceiling Windows With Panoramic Views Of The City. Custom Designed Open Concept Kitchen/Living Room With Generous Storage Cabinets And Ss Appliances. Master Bdrm Offers Two Closets Complete With Ensuite Brthm With Deep Soaking Tub And Marble Vanity. Gleaming Hardwood Floors Throughout With 10' Ceiling And Custom Moulding. Superb Facilities: Gym, Pool, Sauna"
C4940509,Unit 1008 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 499,900","$533,359",2020-10-10,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,549","Condo Apt, Apartment",$333/month,-,500-599 feet²,None,"water,heat",7 days,23 day(s),2020-10-05,2020-10-12,"$2,065",3.12%,Bay / Adelaide,"Bus Ctr (Wifi Bldg), Concierge, Exercise Room, Gym, Recreation Room, Security Guard",S,Toronto,"Luxury And Trendy Is The Way To Describe This Spacious 1 Bed + Den Condo In The Heart Of The Financial District. Boasting 9Ft Ceiling & Open Concept Layout! Spacious Bedroom & Den Which Can Be Used As 2nd Bedroom. Building Offers Some Of The Best Amenities! Party Room, Poker Room, Golf Simulator, Gym, Yoga/Spin Studio And So Much More! And The Location Couldn't Get Better! Close To Some Of The Best Restaurants, Public Transit And The Path!"
C4888155,Unit 3506 - 426 University Ave,Bay Street Corridor - Toronto,Condo Apt,"$ 618,000","$628,391",2020-09-11,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,111","Condo Apt, Apartment",$378/month,6-10,500-599 feet²,None,"water,heat",47 days,21 day(s),2020-08-27,2020-09-11,"$2,050",2.63%,University And Dundas,"Concierge, Exercise Room, Guest Suites, Gym, Security Guard",S,Toronto,"Welcome To Rcmi, A Prestigious Urban Condominium Living, 9' Ceilings, Next To Subway, Walk To Toronto General, Sick Kids, Mount Sinai & Queens Park, Queen Street Shopping And Restaurants. Minutes To Financial & Entertainment Districts. 24 Hour Concierge, Elegant Lobby, Fully Equipped Fitness Room. Efficient & Green Features. Low Maintenace Fee, Extra Large Balcony, Great View Of City Hall And Cn Tower Large Windows With Lots Of Natural Light."
C4937273,Unit 704 - 55 Centre Ave,Bay Street Corridor - Toronto,Condo Apt,"$ 435,000","$463,110",2020-10-09,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,700","Condo Apt, Apartment",$583/month,31-50,500-599 feet²,None,"water,heat",10 days,23 day(s),2020-10-02,2020-10-07,"$2,054",3.1%,Dundas St W/University Ave,"Concierge, Security Guard, Visitor Parking",Sw,Toronto,"*Demand Location In Heart Of Downton Core* Open Concept Bright & Spacious About 600 Sqft* Freshly Painted And Brand New Laminate Floors* One Bedroom + Solarium And One Parking* Walk To University, Subway, Eaton Centre, Uoft, Ryerson, O.C.A.D, Hospitals, Chinatown, Famous Yonge St & Much More!!* Walk Score 100*"
C4942651,Unit 3004 - 1 King St W,Bay Street Corridor - Toronto,Condo Apt,"$ 649,900","$641,329",2020-10-11,,1 Bedrooms,1 Bathrooms,1 Garage,"$ 2,147","Condo Apt, Apartment",$861/month,-,500-599 feet²,None,"water,hydro,heat",6 days,23 day(s),2020-10-06,2020-10-06,"$3,042",3.38%,King & Yonge,,E,Toronto,"Welcome To The Elegant, Historical & Luxurious ""1 King West Hotel & Residence"". Located In The Heart Of The Financial/Entertainment District. Rarely Offered 1 Bed With Valet Parking Spot. Stunning East Facing Views Of The Water And Up Yonge Street. Direct Underground Access To The Pathway & Subway. Upgraded Engineered Hardwood Flooring & Freshly Painted. Great Investment Opportunity For An Executive, Couple Or Pied-E-Tierre. Don't Miss Out."
C4913979,Unit 401 - 633 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 599,000","$649,444",2020-09-23,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,597","Condo Apt, Apartment",$721/month,31-50,900-999 feet²,None,"water,hydro,heat",27 days,23 day(s),2020-09-15,2020-09-22,"$2,928",3.33%,Bay And Dundas,"Exercise Room, Indoor Pool, Rooftop Deck/Garden, Sauna, Security System",N,Toronto,"Beautifully Renovated Apartment At Horizon On Bay. Large 2 Bed + 1.5 Bath ~ 934 Sqft Floorplan. New Kitchen With Mosaic Backsplash And Quartz Counters. 2nd Bedroom Makes A Wonderful Office With Walkout To Balcony. Walker's Paradise, Short Distance To Ryerson, U Of T, Eaton Centre, Dundas St, Parks And Hospitals. Atrium On Bay Subway Across Across The Street. Low Maintenance Includes Hydro!"
C4919075,Unit Ph05 - 763 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 2,299,900","$2,199,155",2020-09-18,,2 Bedrooms,3 Bathrooms,2 Garage,"$ 8,354","Condo Apt, Apartment",$1490/month,-,1800-1999 feet²,None,"water,hydro,heat",24 days,23 day(s),2020-09-18,2020-09-18,"$8,933",3.37%,Bay And College,,Sw,Toronto,"Distinguished Building, Private & Elegant. Coveted Location. South Facing Corner Ph Suite W/ An Incredible 180 Degree South East & West Panoramic Views And Amazing Floor Plan. This Spacious Suite Boasts 1900 Sq Ft Of Living Space Which Has Function And Flow With Large Principal Rooms With Abundance Of Natural Light.10 Ft Ceiling, Floor To Ceiling Windows. Family Room Could Be A 3rd Bedroom Or Office.2.5 Baths, Large Eat In Kitchen With All Stainless Steel"
C4945872,Unit 803 - 35 Balmuto St,Bay Street Corridor - Toronto,Condo Apt,"$ 569,900","$537,381",2020-10-12,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,243","Condo Apt, Apartment",$440/month,6-10,500-599 feet²,None,"water,heat",4 days,23 day(s),2020-10-08,2020-10-08,"$2,200",3.2%,Yonge/Bloor,"Concierge, Exercise Room, Party/Meeting Room, Sauna, Security System, Visitor Parking",N,Toronto,"Welcome To The Uptown Residences. Luxury State Of The Art Condo At Yonge & Bloor, Located Steps To Toronto's Finest Shops. Subway Stations (North/South, East & West), Entertainment & Much More. The Mansfield Model Offers An Open Concept Layout Of 495 Sq Ft. Plus A 25 Sq Ft. Open Balcony With An Unobstructed North View. 9 Foot Ceilings, Granite Counters, Hardwood Flooring & Upgraded Plumbing Fixtures. Priced To Sell . . ."
C4839911,Unit 4317 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 879,000","$870,105",2020-08-24,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,448","Condo Apt, Apartment",$487/month,-,700-799 feet²,None,"water,heat",84 days,21 day(s),2020-07-21,2020-08-24,"$2,580",2.28%,Bay & Temperance,"Concierge, Games Room, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Luxury Condo In The Core Of Financial District. Spacious 2 Br 2 Wr With A Study. 9' Ceiling With Floor To Ceiling Windows. Modern Kitchen Equips With Integrated Appliances And Wine Cooler. Fantastic Unobstructed City View Right Facing Nathan Philip Sq. Just Enjoy The Holiday Fireworks Sitting In Your Couch. Great Location With Walking In Mins To Almost Everything: City Hall, Eaton Center, Entertainment, Subway, Grocery, Theatre, Restaurants..."
C4896251,Unit Ph12 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 649,888","$681,149",2020-09-03,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,596","Condo Apt, Apartment",$259/month,0-5,0-499 feet²,None,"water,heat",40 days,21 day(s),2020-09-02,2020-09-02,"$1,846",2.23%,Bay / Richmond / Adelaide,,Sw,Toronto,"Rare Chance To Own An Affordable Penthouse In This 3 Years Young High Demand Indx Condo In The Heart Of Financial District. Outstanding View, Top Of The Line Finishes And Sunny Southwest Exposure With Amazing City And Lake Views And An Open Balcony !"
C4885655,Unit 2013 - 955 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 1,188,000","$1,173,354",2020-09-11,,3 Bedrooms,2 Bathrooms,1 Garage,$ -,"Condo Apt, Apartment",$610/month,-,800-899 feet²,None,heat,48 days,21 day(s),2020-08-26,2020-09-11,"$3,864",3.1%,Bay And Wellesley,,W,Toronto,"""The Britt"" Luxury Condo At Prime Downtown Location! Live In Magnificent British Hotel With Inspired Design That Brings History Into The Future! The 3 Bed With 2 Full Bath, Modern Kitchen With B/I Appliances. Perfect Walking Score . Steps To Shops, Dining & Entertainment, Mins To University Of Toronto And Ryerson University, Library, Subway Station, Supermarkets, Fine Restaurants, Bloor And Yorkville Luxury Shopping."
C4897986,Unit 914 - 386 Yonge St,Bay Street Corridor - Toronto,Condo Apt,"$ 729,900","$736,522",2020-09-04,,1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,639","Condo Apt, Loft",-,11-15,600-699 feet²,None,"water,heat",40 days,21 day(s),2020-09-03,2020-09-03,"$2,400",3.19%,Gerrard St,,S,Toronto,"Stunning 1 Bed 1.5 Bath Loft In Aura Condos. All Amenities, Shopping,Entertainment At Your Doorstep. Upgraded Unit With Great View And One Parking."
C4946264,Unit 1002 - 71 Simcoe St,Bay Street Corridor - Toronto,Condo Apt,"$ 699,000","$684,468",2020-10-12,,1 Bedrooms,2 Bathrooms,2 Garage,"$ 2,777","Condo Apt, Apartment",$996/month,16-30,1000-1199 feet²,None,"water,hydro,heat",4 days,23 day(s),2020-10-08,2020-10-09,"$3,169",3.05%,University & King St. W.,"Concierge, Exercise Room, Gym, Party/Meeting Room, Security System, Visitor Parking",W,Toronto,"Rarely Offered 1B (+Den) In Established Luxury Condo, Symphony Place(1991)! Spacious/Open 1050 Sf W Warm Natural Light. Perfectly Situated On King West. Stunning Unobstructed West Views Of Roy Thompson Hall & St. Andrews Church. Boasts Hardwood & Marble Flooring, 40K Updated Kitchen W/Granite Counters, New S/S Appliances Incl French Door Fridge/Freezer. King Sized Bedroom W Large W/I Closet & 2 Add Closets, Large Ensuite W Jacuzzi Bath & Sep Shower. 2 Parking"
C4906870,Unit 5701 - 7 Grenville St,Bay Street Corridor - Toronto,Condo Apt,"$ 809,990","$796,347",2020-09-17,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 3,025","Condo Apt, Apartment",$436/month,0-5,600-699 feet²,None,"water,heat",32 days,23 day(s),2020-09-10,2020-09-17,"$2,880",3.03%,Yonge & College,"Bbqs Allowed, Concierge, Exercise Room, Guest Suites, Gym, Indoor Pool",W,Toronto,"One Year Yc Condo. Two Split Bedrooms With 2 Full Baths. Open Concept Layout. Steps Away From Yonge & College St. Subway Station And Ttc. Minutes Away From Ryerson University, U Of T, Hospitals, Shopper's Drug Mart, Metro, Mcdonald's, Pizza Pizza, Tim Horon's Starbucks, Etc."
C4912211,Unit 716 - 1055 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 568,000","$609,835",2020-09-15,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 1,997","Condo Apt, Apartment",$477/month,-,600-699 feet²,None,"water,hydro,heat",27 days,22 day(s),2020-09-15,2020-09-15,"$2,363",3.1%,Bay & Bloor,"Concierge, Exercise Room, Party/Meeting Room, Rooftop Deck/Garden, Squash/Racquet Court, Visitor Parking",N,Toronto,"Welcome To 1055 Bay St Polo Club 1 Building!! Gorgeous 1+1 Condo @ Most Wanted Location In Downtown Toronto!! Luxurious Unit W/Excellent Features: Nice Solarium/Den, Beautiful Master Bdrm, Rooftop Terrace/Spa/Party Rm, Live Security, Gym, Whirlpool/Hot Tub & All Modern Facilities. Just Steps To Ttc, Shopping, Banks, Subway,Toronto University & All Other Amenities. Won't Last Long!!"
C4850651,Unit 4117 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 839,000","$856,524",2020-09-09,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,876","Condo Apt, Apartment",$524/month,-,700-799 feet²,None,"water,heat",74 days,21 day(s),2020-07-30,2020-09-09,"$2,513",2.13%,Bay & Temperance,"Concierge, Games Room, Guest Suites, Gym, Party/Meeting Room, Rooftop Deck/Garden",N,Toronto,"Unique @70 Temperance 41st Flr Luxury Condo Boasting Unobstructed Views Of City Hall Concert/Event/Fireworks+Expansive Skylines. One Of Few Units W/Full 20Ft Wide Balc. Pro-Constructed Seamless Wall Xtns Making This The Only True 2 Bedrm Ideal For Guest Privacy/Office Use W/ Interior Window. Many Upgrades To This Unit Incl Custom Drapery/Blackouts,Potlights,Nest Thermo,Simple Human Drawers,New Boschdw & Kohler Toilets,Blomus Upgrded Bath Fixtures"
C4920608,Unit Ph11 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 680,000","$692,021",2020-09-20,,1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,596","Condo Apt, Apartment",$298/month,0-5,0-499 feet²,None,"water,heat",22 days,23 day(s),2020-09-20,2020-09-20,"$1,846",2.1%,Bay / Richmond / Adelaide,,Sw,Toronto,"Luxurious Condo In The Heart Of Financial District. Lifetime Developments And Centre Court Developments Built. Floor To Ceiling Window. Steps To Public Transit, Close To 5 Subway Stations, And With Access To The Underground Path. This Unit Is Fully Furnished"
C4945566,Unit 3501 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 775,000","$748,731",2020-10-12,,2+1 Bedrooms,2 Bathrooms,0 Garage,"$ 3,262","Condo Apt, Apartment",$425/month,0-5,700-799 feet²,None,"water,heat",5 days,23 day(s),2020-10-07,2020-10-10,"$2,595",2.78%,Bay/Adelaide,"Bus Ctr (Wifi Bldg), Concierge, Games Room, Gym, Party/Meeting Room, Recreation Room",N,Toronto,"Breathtaking View From This 2Br, 2-Bath + Den. Opportunity By Queen Subway. Steps To: Eaton Centre, The Path, City Hall. Excellent Layout Means No Wasted Space. 9-Ft Ceilings Make This Condo Airy & Bright. Stylish High-End Finishes & Built-Ins, 4 Years New. An Exclusive Address. Sparkling Lobby & Luxurious Amenities. This One Checks All The Boxes. Fantastic Investment, Offered Only At This Amazing Price For The Next 7 Days. See It Now Before It's Too Late."
C4855800,Unit 2407 - 955 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 899,000","$860,894",2020-09-25,,2 Bedrooms,2 Bathrooms,0 Garage,$ -,"Condo Apt, Apartment",$531/month,New,700-799 feet²,None,heat,69 days,23 day(s),2020-08-04,2020-09-25,"$2,809",2.93%,Bay/Wellesley,"Concierge, Gym, Party/Meeting Room, Rooftop Deck/Garden, Visitor Parking",Sw,Toronto,"Location! Location! Location! Great Investment Opportunity! In The Heart Of Downtown Toronto, Walking Distance To U Of T, Ryerson University. Steps To Wellesley Subway Station. 9' Ceiling Brand New Built Luxury 2 Bedroom Condo With Stainless Steeles Appliances, Large Balcony With Spectacular School View And Lake View, Lots Of Amenities: 24 Hr Concierge, Gym, Indoor Pool, Sauna, Bbq Area, Guest Rooms And Visitor Parking Etc."
C4906387,Unit 5101 - 7 Grenville St,Bay Street Corridor - Toronto,Condo Apt,"$ 799,000","$805,745",2020-09-10,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,924","Condo Apt, Apartment",$436/month,0-5,600-699 feet²,None,"water,heat",33 days,21 day(s),2020-09-10,2020-09-10,"$2,962",3.14%,Yonge / College,"Concierge, Gym, Indoor Pool, Party/Meeting Room, Recreation Room",W,Toronto,"1 Year New 2Br Unit At Yc Condos With Nice City View Right Across The Street From College Park Subway Station. Prime Location In The Heart Of Bay St Corridor. Both Bedrooms Have Windows To Outside. Laminate Floor Throughout, Open Concept Kitchen With Quartz Counter Top, 9Ft Ceiling With Floor To Ceiling Windows. Steps To Subway, Restaurants, Cafe, Bars, Shops, Metro, Streetcar, U Of T, And Hospital"
C4898763,Unit 201 - 633 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 699,900","$736,357",2020-09-29,,2 Bedrooms,2 Bathrooms,0 Garage,"$ 2,497","Condo Apt, Apartment",$721/month,31-50,900-999 feet²,None,"water,hydro,heat",38 days,23 day(s),2020-09-04,2020-10-09,"$2,892",2.9%,Bay/ Edward,"Exercise Room, Indoor Pool, Rooftop Deck/Garden, Sauna, Security System, Visitor Parking",N,Toronto,"Horizon-On-Bay. 935 Sq Ft. Of Well-Used Space. 2-Bdrm + 2 Baths. Professionally Reno'd: Wood Flrs Throughout, Kit W. Ss Appliances, Granite Counters. Encl Balc. Makes The Perfect Home Office W. Lrg Window And Sliding Door. Walk To Ryerson; U Of T; Eaton Centre; Dundas Sq; Queen's Park; Major Hospitals. Steps To Subway, Streetcar And Bus. All Util. Incl. Except Cable. Bldg. Has Lowest Priced 2-Bdrms Dwntwn. Pkrg Avail. To Rent"
C4928661,Unit 2502 - 33 University Ave,Bay Street Corridor - Toronto,Condo Apt,"$ 676,700","$672,042",2020-09-30,,1+1 Bedrooms,2 Bathrooms,0 Garage,"$ 2,267","Condo Apt, Apartment",$617/month,-,800-899 feet²,None,"water,hydro,heat",17 days,23 day(s),2020-09-25,2020-10-09,"$2,500",2.74%,University / Wellington,"Bike Storage, Concierge, Exercise Room, Rooftop Deck/Garden, Security Guard, Visitor Parking",Se,Toronto,"Spacious Home 880Sqft In The Heart Of The City Center. Entertainers Kitchen, Master Bedrm W/Ensuite Bathroom & Walk-In Closet, Large Den - Can Be Used As A Second Bedroom If Desired. Amenities Include: Rare 360 Rooftop Patio W/City Views Incl. Intimate View Of Cn Tower. Gym & Party Room. All Utilities Included In Maintenance Fees. Steps To Union Station, Harbourfront, Major Sporting Events & Concerts, Top To Restaurants & Bars, & Next To The Path."
C4925203,Unit 914 - 1055 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 599,900","$632,463",2020-10-12,,1+1 Bedrooms,1 Bathrooms,1 Garage,"$ 1,943","Condo Apt, Apartment",$479/month,-,500-599 feet²,None,"water,hydro,heat",19 days,23 day(s),2020-09-23,2020-10-11,"$2,287",2.85%,Bay/Bloor,"Concierge, Party/Meeting Room, Rooftop Deck/Garden, Sauna, Squash/Racquet Court, Visitor Parking",N,Toronto,"Great Opportunity To Own & Live In One Of The Most Convenient & Sought After Locations. This Luxurious Polo Club Building Equipped With Incredible Amenities. Recently Renovated Open Concept, Parking Spot & Locker. Steps To Subway, Ttc, Minutes To Queens Park, Yorkville Shopping, Restaurants & Universities..........."
C4918474,Unit 314 - 1001 Bay St,Bay Street Corridor - Toronto,Condo Apt,"$ 1,038,800","$1,037,514",2020-10-10,,3 Bedrooms,2 Bathrooms,1 Garage,"$ 3,808","Condo Apt, Apartment",$1045/month,-,1400-1599 feet²,None,water,24 days,23 day(s),2020-09-18,2020-10-05,"$4,079",2.84%,Bay Between Wellesley & Bloor,"Concierge, Guest Suites, Gym, Indoor Pool, Squash/Racquet Court, Visitor Parking",Sw,Toronto,"Stunning 3 Bdrm Renovation Offering Luxury At It's Finest * Approx1400 Square Feet In Size * Please Review The Interactive V-Tour And Floor Plan * Minutes To: U Of T / Queens Park / Ryerson / Shops And Restaurants Along The ""Mink Mile"" / Underground Walkway / Yorkville / Ttc & Subway / Bldg Facilities Inc.: 24 Hrs Security And Concierge / Visitor Parking / Guest Suites / Gym / Indoor Pool / Sauna & Hot Tub / Squash & 2 On 2 Basketball"
C4926531,Unit 2209 - 70 Temperance St,Bay Street Corridor - Toronto,Condo Apt,"$ 599,000","$607,862",2020-10-10,,1+1 Bedrooms,1 Bathrooms,0 Garage,"$ 2,633","Condo Apt, Apartment",$348/month,0-5,500-599 feet²,None,"water,heat",18 days,23 day(s),2020-09-24,2020-10-12,"$2,065",2.7%,Bay & Richmond,"Concierge, Exercise Room, Games Room, Gym, Party/Meeting Room, Security Guard",S,Toronto,"Location!Location!Luxurious Condo In The Heart Of The Financial District And Downtown Core, South View 575 Sq. Ft. Unit, Excellent Layout With Den That Can Be Used As A Study Room Or A Second Bedroom, Contemporary Custom Kitchens Design By Ciceroni Simone, Steps To Public Transit And With Access To The Underground Path, Close To Five Subway Stations, 24/7 Concierge. Business Center With Wifi For Your Use! Merge Fitness Center."
